No devices were found
Reward at iter 2904064: -166.5497622531894
Reward at iter 2908160: -198.62621370140988
Reward at iter 2912256: -254.1538202513857
Reward at iter 2916352: -180.81708173217308
Reward at iter 2920448: -78.46513040808509
Reward at iter 2924544: -177.99503306678747
Reward at iter 2928640: -155.91798973452754
Reward at iter 2932736: -176.05864999586203
Reward at iter 2936832: -199.35296185205783
Reward at iter 2940928: -221.64224982679062
Reward at iter 2945024: -179.63381213516337
Reward at iter 2949120: -106.26211457315469
Reward at iter 2953216: -161.75967127182503
Reward at iter 2957312: -191.72989857383385
Reward at iter 2961408: -155.33968610238995
Reward at iter 2965504: -173.90705886327558
Reward at iter 2969600: -215.11937881968606
Reward at iter 2973696: -131.45795939670552
Reward at iter 2977792: -79.23182677779789
Reward at iter 2981888: -165.3095389604571
Reward at iter 2985984: -183.3340348876401
Reward at iter 2990080: -186.9349793995719
Reward at iter 2994176: -125.54957556093795
Reward at iter 2998272: -155.42046739128838
Reward at iter 3002368: -154.53516221860644
Initial training done
