No devices were found
Reward at iter 237568: 500.0
Reward at iter 237824: 500.0
Reward at iter 238080: 500.0
Reward at iter 238336: 500.0
Reward at iter 238592: 500.0
Reward at iter 238848: 500.0
Reward at iter 239104: 500.0
Reward at iter 239360: 500.0
Reward at iter 239616: 500.0
Reward at iter 239872: 500.0
Reward at iter 240128: 500.0
Reward at iter 240384: 500.0
Reward at iter 240640: 500.0
Reward at iter 240896: 500.0
Reward at iter 241152: 500.0
Reward at iter 241408: 500.0
Reward at iter 241664: 500.0
Reward at iter 241920: 500.0
Reward at iter 242176: 500.0
Reward at iter 242432: 500.0
Reward at iter 242688: 500.0
Reward at iter 242944: 500.0
Reward at iter 243200: 500.0
Reward at iter 243456: 500.0
Reward at iter 243712: 500.0
Reward at iter 243968: 500.0
Reward at iter 244224: 500.0
Reward at iter 244480: 500.0
Reward at iter 244736: 500.0
Reward at iter 244992: 500.0
Reward at iter 245248: 500.0
Reward at iter 245504: 489.0
Reward at iter 245760: 423.2
Reward at iter 246016: 412.8
Reward at iter 246272: 390.8
Reward at iter 246528: 425.6
Reward at iter 246784: 438.0
Reward at iter 247040: 492.8
Reward at iter 247296: 497.2
Reward at iter 247552: 500.0
Reward at iter 247808: 454.2
Reward at iter 248064: 402.6
Reward at iter 248320: 391.8
Reward at iter 248576: 334.8
Reward at iter 248832: 335.0
Reward at iter 249088: 346.8
Reward at iter 249344: 328.8
Reward at iter 249600: 309.8
Reward at iter 249856: 307.2
Reward at iter 250112: 316.8
Reward at iter 250368: 329.0
Reward at iter 250624: 327.0
Reward at iter 250880: 313.8
Reward at iter 251136: 323.6
Reward at iter 251392: 291.8
Reward at iter 251648: 268.0
Reward at iter 251904: 277.0
Reward at iter 252160: 298.2
Reward at iter 252416: 289.4
Reward at iter 252672: 285.8
Reward at iter 252928: 316.4
Reward at iter 253184: 321.8
Reward at iter 253440: 372.8
Reward at iter 253696: 490.0
Reward at iter 253952: 500.0
Reward at iter 254208: 500.0
Reward at iter 254464: 500.0
Reward at iter 254720: 500.0
Reward at iter 254976: 500.0
Reward at iter 255232: 500.0
Reward at iter 255488: 500.0
Reward at iter 255744: 466.4
Reward at iter 256000: 495.0
Reward at iter 256256: 460.0
Reward at iter 256512: 489.0
Reward at iter 256768: 500.0
Reward at iter 257024: 304.4
Reward at iter 257280: 500.0
Reward at iter 257536: 500.0
Reward at iter 257792: 500.0
Reward at iter 258048: 500.0
Reward at iter 258304: 500.0
Reward at iter 258560: 243.2
Reward at iter 258816: 500.0
Reward at iter 259072: 500.0
Reward at iter 259328: 500.0
Reward at iter 259584: 500.0
Reward at iter 259840: 500.0
Reward at iter 260096: 500.0
Reward at iter 260352: 500.0
Reward at iter 260608: 500.0
Reward at iter 260864: 38.6
Reward at iter 261120: 29.4
Reward at iter 261376: 34.4
Reward at iter 261632: 500.0
Reward at iter 261888: 43.6
Reward at iter 262144: 500.0
Reward at iter 262400: 34.4
Reward at iter 262656: 500.0
Reward at iter 262912: 34.6
Reward at iter 263168: 31.2
Reward at iter 263424: 37.4
Reward at iter 263680: 85.6
Reward at iter 263936: 500.0
Reward at iter 264192: 500.0
Reward at iter 264448: 500.0
Reward at iter 264704: 500.0
Reward at iter 264960: 500.0
Reward at iter 265216: 500.0
Reward at iter 265472: 500.0
Reward at iter 265728: 500.0
Reward at iter 265984: 500.0
Reward at iter 266240: 500.0
Reward at iter 266496: 500.0
Reward at iter 266752: 500.0
Reward at iter 267008: 500.0
Reward at iter 267264: 483.0
Reward at iter 267520: 500.0
Reward at iter 267776: 441.6
Reward at iter 268032: 419.6
Reward at iter 268288: 448.4
Reward at iter 268544: 446.4
Reward at iter 268800: 500.0
Reward at iter 269056: 470.2
Reward at iter 269312: 488.4
Reward at iter 269568: 443.4
Reward at iter 269824: 497.4
Reward at iter 270080: 500.0
Reward at iter 270336: 500.0
Reward at iter 270592: 491.4
Reward at iter 270848: 500.0
Reward at iter 271104: 500.0
Reward at iter 271360: 500.0
Reward at iter 271616: 500.0
Reward at iter 271872: 500.0
Reward at iter 272128: 500.0
Reward at iter 272384: 500.0
Reward at iter 272640: 500.0
Reward at iter 272896: 500.0
Reward at iter 273152: 500.0
Reward at iter 273408: 500.0
Reward at iter 273664: 500.0
Reward at iter 273920: 500.0
Reward at iter 274176: 500.0
Reward at iter 274432: 500.0
Reward at iter 274688: 500.0
Reward at iter 274944: 500.0
Reward at iter 275200: 500.0
Reward at iter 275456: 500.0
Reward at iter 275712: 500.0
Reward at iter 275968: 500.0
Reward at iter 276224: 500.0
Reward at iter 276480: 500.0
Reward at iter 276736: 500.0
Reward at iter 276992: 500.0
Reward at iter 277248: 500.0
Reward at iter 277504: 500.0
Reward at iter 277760: 500.0
Reward at iter 278016: 500.0
Reward at iter 278272: 500.0
Reward at iter 278528: 500.0
Reward at iter 278784: 500.0
Reward at iter 279040: 500.0
Reward at iter 279296: 500.0
Reward at iter 279552: 500.0
Reward at iter 279808: 500.0
Reward at iter 280064: 500.0
Reward at iter 280320: 500.0
Reward at iter 280576: 500.0
Reward at iter 280832: 500.0
Reward at iter 281088: 500.0
Reward at iter 281344: 500.0
Reward at iter 281600: 500.0
Reward at iter 281856: 500.0
Reward at iter 282112: 500.0
Reward at iter 282368: 500.0
Reward at iter 282624: 500.0
Reward at iter 282880: 500.0
Reward at iter 283136: 500.0
Reward at iter 283392: 500.0
Reward at iter 283648: 500.0
Reward at iter 283904: 500.0
Reward at iter 284160: 500.0
Reward at iter 284416: 500.0
Reward at iter 284672: 500.0
Reward at iter 284928: 500.0
Reward at iter 285184: 500.0
Reward at iter 285440: 500.0
Reward at iter 285696: 500.0
Reward at iter 285952: 500.0
Reward at iter 286208: 500.0
Reward at iter 286464: 500.0
Reward at iter 286720: 500.0
Reward at iter 286976: 500.0
Reward at iter 287232: 500.0
Reward at iter 287488: 500.0
Reward at iter 287744: 500.0
Reward at iter 288000: 500.0
Reward at iter 288256: 500.0
Reward at iter 288512: 500.0
Reward at iter 288768: 500.0
Reward at iter 289024: 500.0
Reward at iter 289280: 500.0
Reward at iter 289536: 500.0
Reward at iter 289792: 500.0
Reward at iter 290048: 500.0
Reward at iter 290304: 500.0
Reward at iter 290560: 500.0
Reward at iter 290816: 500.0
Reward at iter 291072: 500.0
Reward at iter 291328: 500.0
Reward at iter 291584: 500.0
Reward at iter 291840: 500.0
Reward at iter 292096: 500.0
Reward at iter 292352: 500.0
Reward at iter 292608: 500.0
Reward at iter 292864: 500.0
Reward at iter 293120: 500.0
Reward at iter 293376: 500.0
Reward at iter 293632: 500.0
Reward at iter 293888: 500.0
Reward at iter 294144: 500.0
Reward at iter 294400: 500.0
Reward at iter 294656: 500.0
Reward at iter 294912: 500.0
Reward at iter 295168: 500.0
Reward at iter 295424: 500.0
Reward at iter 295680: 500.0
Reward at iter 295936: 500.0
Reward at iter 296192: 500.0
Reward at iter 296448: 500.0
Reward at iter 296704: 500.0
Reward at iter 296960: 500.0
Reward at iter 297216: 500.0
Reward at iter 297472: 500.0
Reward at iter 297728: 500.0
Reward at iter 297984: 500.0
Reward at iter 298240: 500.0
Reward at iter 298496: 500.0
Reward at iter 298752: 500.0
Reward at iter 299008: 500.0
Reward at iter 299264: 500.0
Reward at iter 299520: 500.0
Reward at iter 299776: 500.0
Reward at iter 300032: 500.0
Reward at iter 300288: 500.0
Reward at iter 300544: 500.0
Reward at iter 300800: 500.0
Reward at iter 301056: 500.0
Reward at iter 301312: 500.0
Reward at iter 301568: 500.0
Reward at iter 301824: 500.0
Reward at iter 302080: 500.0
Reward at iter 302336: 500.0
Reward at iter 302592: 500.0
Reward at iter 302848: 500.0
Reward at iter 303104: 500.0
Reward at iter 303360: 500.0
Reward at iter 303616: 500.0
Reward at iter 303872: 500.0
Reward at iter 304128: 500.0
Reward at iter 304384: 500.0
Reward at iter 304640: 500.0
Reward at iter 304896: 500.0
Reward at iter 305152: 500.0
Reward at iter 305408: 500.0
Reward at iter 305664: 500.0
Reward at iter 305920: 500.0
Reward at iter 306176: 500.0
Reward at iter 306432: 500.0
Reward at iter 306688: 500.0
Reward at iter 306944: 500.0
Reward at iter 307200: 500.0
Reward at iter 307456: 500.0
Reward at iter 307712: 500.0
Reward at iter 307968: 500.0
Reward at iter 308224: 500.0
Reward at iter 308480: 500.0
Reward at iter 308736: 500.0
Reward at iter 308992: 500.0
Reward at iter 309248: 500.0
Reward at iter 309504: 500.0
Reward at iter 309760: 500.0
Reward at iter 310016: 500.0
Reward at iter 310272: 500.0
Reward at iter 310528: 500.0
Reward at iter 310784: 500.0
Reward at iter 311040: 500.0
Reward at iter 311296: 500.0
Reward at iter 311552: 500.0
Reward at iter 311808: 500.0
Reward at iter 312064: 500.0
Reward at iter 312320: 500.0
Reward at iter 312576: 500.0
Reward at iter 312832: 500.0
Reward at iter 313088: 500.0
Reward at iter 313344: 500.0
Reward at iter 313600: 500.0
Reward at iter 313856: 500.0
Reward at iter 314112: 500.0
Reward at iter 314368: 500.0
Reward at iter 314624: 500.0
Reward at iter 314880: 500.0
Reward at iter 315136: 500.0
Reward at iter 315392: 500.0
Reward at iter 315648: 500.0
Reward at iter 315904: 500.0
Reward at iter 316160: 500.0
Reward at iter 316416: 500.0
Reward at iter 316672: 500.0
Reward at iter 316928: 500.0
Reward at iter 317184: 500.0
Reward at iter 317440: 500.0
Reward at iter 317696: 500.0
Reward at iter 317952: 500.0
Reward at iter 318208: 500.0
Reward at iter 318464: 500.0
Reward at iter 318720: 500.0
Reward at iter 318976: 500.0
Reward at iter 319232: 500.0
Reward at iter 319488: 500.0
Reward at iter 319744: 500.0
Reward at iter 320000: 500.0
Reward at iter 320256: 500.0
Reward at iter 320512: 500.0
Reward at iter 320768: 500.0
Reward at iter 321024: 500.0
Reward at iter 321280: 500.0
Reward at iter 321536: 500.0
Reward at iter 321792: 500.0
Reward at iter 322048: 500.0
Reward at iter 322304: 500.0
Reward at iter 322560: 500.0
Reward at iter 322816: 500.0
Reward at iter 323072: 500.0
Reward at iter 323328: 500.0
Reward at iter 323584: 500.0
Reward at iter 323840: 500.0
Reward at iter 324096: 500.0
Reward at iter 324352: 500.0
Reward at iter 324608: 500.0
Reward at iter 324864: 500.0
Reward at iter 325120: 500.0
Reward at iter 325376: 500.0
Reward at iter 325632: 500.0
Reward at iter 325888: 500.0
Reward at iter 326144: 500.0
Reward at iter 326400: 500.0
Reward at iter 326656: 500.0
Reward at iter 326912: 500.0
Reward at iter 327168: 500.0
Reward at iter 327424: 500.0
Reward at iter 327680: 500.0
Reward at iter 327936: 500.0
Reward at iter 328192: 500.0
Reward at iter 328448: 500.0
Reward at iter 328704: 500.0
Reward at iter 328960: 500.0
Reward at iter 329216: 500.0
Reward at iter 329472: 500.0
Reward at iter 329728: 500.0
Reward at iter 329984: 500.0
Reward at iter 330240: 500.0
Reward at iter 330496: 500.0
Reward at iter 330752: 500.0
Reward at iter 331008: 500.0
Reward at iter 331264: 500.0
Reward at iter 331520: 500.0
Reward at iter 331776: 500.0
Reward at iter 332032: 500.0
Reward at iter 332288: 500.0
Reward at iter 332544: 500.0
Reward at iter 332800: 500.0
Reward at iter 333056: 500.0
Reward at iter 333312: 500.0
Reward at iter 333568: 500.0
Reward at iter 333824: 500.0
Reward at iter 334080: 500.0
Reward at iter 334336: 500.0
Reward at iter 334592: 500.0
Reward at iter 334848: 500.0
Reward at iter 335104: 500.0
Reward at iter 335360: 500.0
Reward at iter 335616: 500.0
Reward at iter 335872: 500.0
Reward at iter 336128: 500.0
Reward at iter 336384: 500.0
Reward at iter 336640: 500.0
Reward at iter 336896: 500.0
Reward at iter 337152: 500.0
Reward at iter 337408: 500.0
Reward at iter 337664: 500.0
Reward at iter 337920: 500.0
Reward at iter 338176: 500.0
Reward at iter 338432: 500.0
Reward at iter 338688: 500.0
Reward at iter 338944: 500.0
Reward at iter 339200: 500.0
Reward at iter 339456: 500.0
Reward at iter 339712: 500.0
Reward at iter 339968: 500.0
Reward at iter 340224: 500.0
Reward at iter 340480: 500.0
Reward at iter 340736: 500.0
Reward at iter 340992: 500.0
Reward at iter 341248: 500.0
Reward at iter 341504: 500.0
Reward at iter 341760: 500.0
Reward at iter 342016: 500.0
Reward at iter 342272: 500.0
Reward at iter 342528: 500.0
Reward at iter 342784: 500.0
Reward at iter 343040: 500.0
Reward at iter 343296: 500.0
Reward at iter 343552: 500.0
Reward at iter 343808: 500.0
Reward at iter 344064: 500.0
Reward at iter 344320: 500.0
Reward at iter 344576: 500.0
Reward at iter 344832: 500.0
Reward at iter 345088: 500.0
Reward at iter 345344: 500.0
Reward at iter 345600: 500.0
Reward at iter 345856: 500.0
Reward at iter 346112: 500.0
Reward at iter 346368: 500.0
Reward at iter 346624: 500.0
Reward at iter 346880: 500.0
Reward at iter 347136: 500.0
Reward at iter 347392: 500.0
Reward at iter 347648: 500.0
Reward at iter 347904: 500.0
Reward at iter 348160: 500.0
Reward at iter 348416: 500.0
Reward at iter 348672: 500.0
Reward at iter 348928: 500.0
Reward at iter 349184: 500.0
Reward at iter 349440: 500.0
Reward at iter 349696: 500.0
Reward at iter 349952: 500.0
Reward at iter 350208: 500.0
Reward at iter 350464: 500.0
Reward at iter 350720: 500.0
Reward at iter 350976: 500.0
Reward at iter 351232: 500.0
Reward at iter 351488: 500.0
Reward at iter 351744: 500.0
Reward at iter 352000: 500.0
Reward at iter 352256: 500.0
Reward at iter 352512: 500.0
Reward at iter 352768: 500.0
Reward at iter 353024: 500.0
Reward at iter 353280: 500.0
Reward at iter 353536: 500.0
Reward at iter 353792: 500.0
Reward at iter 354048: 500.0
Reward at iter 354304: 500.0
Reward at iter 354560: 500.0
Reward at iter 354816: 500.0
Reward at iter 355072: 500.0
Reward at iter 355328: 500.0
Reward at iter 355584: 500.0
Reward at iter 355840: 500.0
Reward at iter 356096: 500.0
Reward at iter 356352: 500.0
Reward at iter 356608: 500.0
Reward at iter 356864: 500.0
Reward at iter 357120: 500.0
Reward at iter 357376: 500.0
Reward at iter 357632: 500.0
Reward at iter 357888: 500.0
Reward at iter 358144: 500.0
Reward at iter 358400: 500.0
Reward at iter 358656: 500.0
Reward at iter 358912: 500.0
Reward at iter 359168: 500.0
Reward at iter 359424: 500.0
Reward at iter 359680: 500.0
Reward at iter 359936: 500.0
Reward at iter 360192: 500.0
Reward at iter 360448: 500.0
Reward at iter 360704: 500.0
Reward at iter 360960: 500.0
Reward at iter 361216: 500.0
Reward at iter 361472: 500.0
Reward at iter 361728: 500.0
Reward at iter 361984: 500.0
Reward at iter 362240: 500.0
Reward at iter 362496: 500.0
Reward at iter 362752: 500.0
Reward at iter 363008: 500.0
Reward at iter 363264: 500.0
Reward at iter 363520: 500.0
Reward at iter 363776: 500.0
Reward at iter 364032: 500.0
Reward at iter 364288: 500.0
Reward at iter 364544: 500.0
Reward at iter 364800: 500.0
Reward at iter 365056: 500.0
Reward at iter 365312: 500.0
Reward at iter 365568: 500.0
Reward at iter 365824: 500.0
Reward at iter 366080: 500.0
Reward at iter 366336: 500.0
Reward at iter 366592: 500.0
Reward at iter 366848: 500.0
Reward at iter 367104: 500.0
Reward at iter 367360: 500.0
Reward at iter 367616: 500.0
Reward at iter 367872: 500.0
Reward at iter 368128: 500.0
Reward at iter 368384: 500.0
Reward at iter 368640: 500.0
Reward at iter 368896: 500.0
Reward at iter 369152: 500.0
Reward at iter 369408: 500.0
Reward at iter 369664: 500.0
Reward at iter 369920: 500.0
Reward at iter 370176: 500.0
Reward at iter 370432: 500.0
Reward at iter 370688: 500.0
Reward at iter 370944: 500.0
Reward at iter 371200: 500.0
Reward at iter 371456: 500.0
Reward at iter 371712: 500.0
Reward at iter 371968: 500.0
Reward at iter 372224: 500.0
Reward at iter 372480: 500.0
Reward at iter 372736: 500.0
Reward at iter 372992: 500.0
Reward at iter 373248: 500.0
Reward at iter 373504: 500.0
Reward at iter 373760: 500.0
Reward at iter 374016: 500.0
Reward at iter 374272: 500.0
Reward at iter 374528: 500.0
Reward at iter 374784: 500.0
Reward at iter 375040: 500.0
Reward at iter 375296: 500.0
Reward at iter 375552: 500.0
Reward at iter 375808: 500.0
Reward at iter 376064: 500.0
Reward at iter 376320: 500.0
Reward at iter 376576: 500.0
Reward at iter 376832: 500.0
Reward at iter 377088: 500.0
Reward at iter 377344: 500.0
Reward at iter 377600: 500.0
Reward at iter 377856: 500.0
Reward at iter 378112: 500.0
Reward at iter 378368: 500.0
Reward at iter 378624: 500.0
Reward at iter 378880: 500.0
Reward at iter 379136: 500.0
Reward at iter 379392: 500.0
Reward at iter 379648: 500.0
Reward at iter 379904: 500.0
Reward at iter 380160: 500.0
Reward at iter 380416: 500.0
Reward at iter 380672: 500.0
Reward at iter 380928: 500.0
Reward at iter 381184: 500.0
Reward at iter 381440: 500.0
Reward at iter 381696: 500.0
Reward at iter 381952: 500.0
Reward at iter 382208: 500.0
Reward at iter 382464: 500.0
Reward at iter 382720: 500.0
Reward at iter 382976: 500.0
Reward at iter 383232: 500.0
Reward at iter 383488: 500.0
Reward at iter 383744: 500.0
Reward at iter 384000: 500.0
Reward at iter 384256: 500.0
Reward at iter 384512: 500.0
Reward at iter 384768: 500.0
Reward at iter 385024: 500.0
Reward at iter 385280: 500.0
Reward at iter 385536: 500.0
Reward at iter 385792: 500.0
Reward at iter 386048: 500.0
Reward at iter 386304: 500.0
Reward at iter 386560: 500.0
Reward at iter 386816: 500.0
Reward at iter 387072: 500.0
Reward at iter 387328: 500.0
Reward at iter 387584: 500.0
Reward at iter 387840: 500.0
Reward at iter 388096: 500.0
Reward at iter 388352: 500.0
Reward at iter 388608: 500.0
Reward at iter 388864: 500.0
Reward at iter 389120: 500.0
Reward at iter 389376: 500.0
Reward at iter 389632: 500.0
Reward at iter 389888: 500.0
Reward at iter 390144: 500.0
Reward at iter 390400: 500.0
Reward at iter 390656: 500.0
Reward at iter 390912: 500.0
Reward at iter 391168: 500.0
Reward at iter 391424: 500.0
Reward at iter 391680: 500.0
Reward at iter 391936: 500.0
Reward at iter 392192: 500.0
Reward at iter 392448: 500.0
Reward at iter 392704: 500.0
Reward at iter 392960: 500.0
Reward at iter 393216: 500.0
Reward at iter 393472: 500.0
Reward at iter 393728: 500.0
Reward at iter 393984: 500.0
Reward at iter 394240: 500.0
Reward at iter 394496: 500.0
Reward at iter 394752: 500.0
Reward at iter 395008: 500.0
Reward at iter 395264: 500.0
Reward at iter 395520: 500.0
Reward at iter 395776: 500.0
Reward at iter 396032: 500.0
Reward at iter 396288: 500.0
Reward at iter 396544: 500.0
Reward at iter 396800: 500.0
Reward at iter 397056: 500.0
Reward at iter 397312: 500.0
Reward at iter 397568: 500.0
Reward at iter 397824: 500.0
Reward at iter 398080: 500.0
Reward at iter 398336: 500.0
Reward at iter 398592: 500.0
Reward at iter 398848: 500.0
Reward at iter 399104: 500.0
Reward at iter 399360: 500.0
Reward at iter 399616: 500.0
Reward at iter 399872: 500.0
Reward at iter 400128: 500.0
Reward at iter 400384: 500.0
Reward at iter 400640: 500.0
Reward at iter 400896: 500.0
Reward at iter 401152: 500.0
Reward at iter 401408: 500.0
Reward at iter 401664: 500.0
Reward at iter 401920: 500.0
Reward at iter 402176: 500.0
Reward at iter 402432: 500.0
Reward at iter 402688: 500.0
Reward at iter 402944: 500.0
Reward at iter 403200: 500.0
Reward at iter 403456: 500.0
Reward at iter 403712: 500.0
Reward at iter 403968: 500.0
Reward at iter 404224: 500.0
Reward at iter 404480: 500.0
Reward at iter 404736: 500.0
Reward at iter 404992: 500.0
Reward at iter 405248: 500.0
Reward at iter 405504: 500.0
Reward at iter 405760: 500.0
Reward at iter 406016: 500.0
Reward at iter 406272: 500.0
Reward at iter 406528: 500.0
Reward at iter 406784: 500.0
Reward at iter 407040: 500.0
Reward at iter 407296: 500.0
Reward at iter 407552: 500.0
Reward at iter 407808: 500.0
Reward at iter 408064: 500.0
Reward at iter 408320: 500.0
Reward at iter 408576: 500.0
Reward at iter 408832: 500.0
Reward at iter 409088: 500.0
Reward at iter 409344: 500.0
Reward at iter 409600: 500.0
Reward at iter 409856: 500.0
Reward at iter 410112: 500.0
Reward at iter 410368: 500.0
Reward at iter 410624: 500.0
Reward at iter 410880: 500.0
Reward at iter 411136: 500.0
Reward at iter 411392: 500.0
Reward at iter 411648: 500.0
Reward at iter 411904: 500.0
Reward at iter 412160: 500.0
Reward at iter 412416: 500.0
Reward at iter 412672: 500.0
Reward at iter 412928: 500.0
Reward at iter 413184: 500.0
Reward at iter 413440: 500.0
Reward at iter 413696: 500.0
Reward at iter 413952: 500.0
Reward at iter 414208: 500.0
Reward at iter 414464: 500.0
Reward at iter 414720: 500.0
Reward at iter 414976: 500.0
Reward at iter 415232: 500.0
Reward at iter 415488: 500.0
Reward at iter 415744: 500.0
Reward at iter 416000: 500.0
Reward at iter 416256: 500.0
Reward at iter 416512: 500.0
Reward at iter 416768: 500.0
Reward at iter 417024: 500.0
Reward at iter 417280: 500.0
Reward at iter 417536: 500.0
Reward at iter 417792: 500.0
Reward at iter 418048: 500.0
Reward at iter 418304: 500.0
Reward at iter 418560: 500.0
Reward at iter 418816: 500.0
Reward at iter 419072: 500.0
Reward at iter 419328: 500.0
Reward at iter 419584: 500.0
Reward at iter 419840: 500.0
Reward at iter 420096: 500.0
Reward at iter 420352: 500.0
Reward at iter 420608: 500.0
Reward at iter 420864: 500.0
Reward at iter 421120: 500.0
Reward at iter 421376: 500.0
Reward at iter 421632: 500.0
Reward at iter 421888: 500.0
Reward at iter 422144: 500.0
Reward at iter 422400: 500.0
Reward at iter 422656: 500.0
Reward at iter 422912: 500.0
Reward at iter 423168: 500.0
Reward at iter 423424: 500.0
Reward at iter 423680: 500.0
Reward at iter 423936: 500.0
Reward at iter 424192: 500.0
Reward at iter 424448: 500.0
Reward at iter 424704: 500.0
Reward at iter 424960: 500.0
Reward at iter 425216: 500.0
Reward at iter 425472: 500.0
Reward at iter 425728: 500.0
Reward at iter 425984: 500.0
Reward at iter 426240: 500.0
Reward at iter 426496: 500.0
Reward at iter 426752: 500.0
Reward at iter 427008: 500.0
Reward at iter 427264: 500.0
Reward at iter 427520: 500.0
Reward at iter 427776: 500.0
Reward at iter 428032: 500.0
Reward at iter 428288: 500.0
Reward at iter 428544: 500.0
Reward at iter 428800: 500.0
Reward at iter 429056: 500.0
Reward at iter 429312: 500.0
Reward at iter 429568: 500.0
Reward at iter 429824: 500.0
Reward at iter 430080: 500.0
Reward at iter 430336: 500.0
Reward at iter 430592: 500.0
Reward at iter 430848: 500.0
Reward at iter 431104: 500.0
Reward at iter 431360: 500.0
Reward at iter 431616: 500.0
Reward at iter 431872: 500.0
Reward at iter 432128: 500.0
Reward at iter 432384: 500.0
Reward at iter 432640: 500.0
Reward at iter 432896: 500.0
Reward at iter 433152: 500.0
Reward at iter 433408: 500.0
Reward at iter 433664: 500.0
Reward at iter 433920: 500.0
Reward at iter 434176: 500.0
Reward at iter 434432: 500.0
Reward at iter 434688: 500.0
Reward at iter 434944: 500.0
Reward at iter 435200: 500.0
Reward at iter 435456: 500.0
Reward at iter 435712: 500.0
Reward at iter 435968: 500.0
Reward at iter 436224: 500.0
Reward at iter 436480: 500.0
Reward at iter 436736: 500.0
Reward at iter 436992: 500.0
Reward at iter 437248: 500.0
Reward at iter 437504: 500.0
Reward at iter 437760: 500.0
Reward at iter 438016: 500.0
Reward at iter 438272: 500.0
Reward at iter 438528: 500.0
Reward at iter 438784: 500.0
Reward at iter 439040: 500.0
Reward at iter 439296: 500.0
Reward at iter 439552: 500.0
Reward at iter 439808: 500.0
Reward at iter 440064: 500.0
Reward at iter 440320: 500.0
Reward at iter 440576: 500.0
Reward at iter 440832: 500.0
Reward at iter 441088: 500.0
Reward at iter 441344: 500.0
Reward at iter 441600: 500.0
Reward at iter 441856: 500.0
Reward at iter 442112: 500.0
Reward at iter 442368: 500.0
Reward at iter 442624: 500.0
Reward at iter 442880: 500.0
Reward at iter 443136: 500.0
Reward at iter 443392: 500.0
Reward at iter 443648: 500.0
Reward at iter 443904: 500.0
Reward at iter 444160: 500.0
Reward at iter 444416: 500.0
Reward at iter 444672: 500.0
Reward at iter 444928: 500.0
Reward at iter 445184: 500.0
Reward at iter 445440: 500.0
Reward at iter 445696: 500.0
Reward at iter 445952: 500.0
Reward at iter 446208: 500.0
Reward at iter 446464: 500.0
Reward at iter 446720: 500.0
Reward at iter 446976: 500.0
Reward at iter 447232: 500.0
Reward at iter 447488: 500.0
Reward at iter 447744: 500.0
Reward at iter 448000: 500.0
Reward at iter 448256: 500.0
Reward at iter 448512: 500.0
Reward at iter 448768: 500.0
Reward at iter 449024: 500.0
Reward at iter 449280: 500.0
Reward at iter 449536: 500.0
Reward at iter 449792: 500.0
Reward at iter 450048: 500.0
Reward at iter 450304: 500.0
Reward at iter 450560: 500.0
Reward at iter 450816: 500.0
Reward at iter 451072: 500.0
Reward at iter 451328: 500.0
Reward at iter 451584: 500.0
Reward at iter 451840: 500.0
Reward at iter 452096: 500.0
Reward at iter 452352: 500.0
Reward at iter 452608: 500.0
Reward at iter 452864: 500.0
Reward at iter 453120: 500.0
Reward at iter 453376: 500.0
Reward at iter 453632: 500.0
Reward at iter 453888: 500.0
Reward at iter 454144: 500.0
Reward at iter 454400: 500.0
Reward at iter 454656: 500.0
Reward at iter 454912: 500.0
Reward at iter 455168: 500.0
Reward at iter 455424: 500.0
Reward at iter 455680: 500.0
Reward at iter 455936: 500.0
Reward at iter 456192: 500.0
Reward at iter 456448: 500.0
Reward at iter 456704: 500.0
Reward at iter 456960: 500.0
Reward at iter 457216: 500.0
Reward at iter 457472: 500.0
Reward at iter 457728: 500.0
Reward at iter 457984: 500.0
Reward at iter 458240: 500.0
Reward at iter 458496: 500.0
Reward at iter 458752: 500.0
Reward at iter 459008: 500.0
Reward at iter 459264: 500.0
Reward at iter 459520: 500.0
Reward at iter 459776: 500.0
Reward at iter 460032: 500.0
Reward at iter 460288: 500.0
Reward at iter 460544: 500.0
Reward at iter 460800: 500.0
Reward at iter 461056: 500.0
Reward at iter 461312: 500.0
Reward at iter 461568: 500.0
Reward at iter 461824: 500.0
Reward at iter 462080: 500.0
Reward at iter 462336: 500.0
Reward at iter 462592: 500.0
Reward at iter 462848: 500.0
Reward at iter 463104: 500.0
Reward at iter 463360: 500.0
Reward at iter 463616: 500.0
Reward at iter 463872: 500.0
Reward at iter 464128: 500.0
Reward at iter 464384: 500.0
Reward at iter 464640: 500.0
Reward at iter 464896: 500.0
Reward at iter 465152: 500.0
Reward at iter 465408: 500.0
Reward at iter 465664: 500.0
Reward at iter 465920: 500.0
Reward at iter 466176: 500.0
Reward at iter 466432: 500.0
Reward at iter 466688: 500.0
Reward at iter 466944: 500.0
Reward at iter 467200: 500.0
Reward at iter 467456: 500.0
Reward at iter 467712: 500.0
Reward at iter 467968: 500.0
Reward at iter 468224: 500.0
Reward at iter 468480: 500.0
Reward at iter 468736: 500.0
Reward at iter 468992: 500.0
Reward at iter 469248: 500.0
Reward at iter 469504: 500.0
Reward at iter 469760: 500.0
Reward at iter 470016: 500.0
Reward at iter 470272: 500.0
Reward at iter 470528: 500.0
Reward at iter 470784: 500.0
Reward at iter 471040: 500.0
Reward at iter 471296: 500.0
Reward at iter 471552: 500.0
Reward at iter 471808: 500.0
Reward at iter 472064: 500.0
Reward at iter 472320: 500.0
Reward at iter 472576: 500.0
Reward at iter 472832: 500.0
Reward at iter 473088: 500.0
Reward at iter 473344: 500.0
Reward at iter 473600: 500.0
Reward at iter 473856: 500.0
Reward at iter 474112: 500.0
Reward at iter 474368: 500.0
Reward at iter 474624: 500.0
Reward at iter 474880: 500.0
Reward at iter 475136: 500.0
Reward at iter 475392: 500.0
Reward at iter 475648: 500.0
Reward at iter 475904: 500.0
