No devices were found
Reward at iter 718080: 500.0
Reward at iter 718336: 500.0
Reward at iter 718592: 500.0
Reward at iter 718848: 500.0
Reward at iter 719104: 500.0
Reward at iter 719360: 500.0
Reward at iter 719616: 500.0
Reward at iter 719872: 500.0
Reward at iter 720128: 500.0
Reward at iter 720384: 500.0
Reward at iter 720640: 500.0
Reward at iter 720896: 500.0
Reward at iter 721152: 500.0
Reward at iter 721408: 500.0
Reward at iter 721664: 500.0
Reward at iter 721920: 500.0
Reward at iter 722176: 500.0
Reward at iter 722432: 500.0
Reward at iter 722688: 500.0
Reward at iter 722944: 500.0
Reward at iter 723200: 500.0
Reward at iter 723456: 500.0
Reward at iter 723712: 500.0
Reward at iter 723968: 500.0
Reward at iter 724224: 500.0
Reward at iter 724480: 500.0
Reward at iter 724736: 500.0
Reward at iter 724992: 500.0
Reward at iter 725248: 500.0
Reward at iter 725504: 500.0
Reward at iter 725760: 500.0
Reward at iter 726016: 500.0
Reward at iter 726272: 500.0
Reward at iter 726528: 500.0
Reward at iter 726784: 500.0
Reward at iter 727040: 500.0
Reward at iter 727296: 500.0
Reward at iter 727552: 500.0
Reward at iter 727808: 500.0
Reward at iter 728064: 500.0
Reward at iter 728320: 500.0
Reward at iter 728576: 500.0
Reward at iter 728832: 500.0
Reward at iter 729088: 500.0
Reward at iter 729344: 500.0
Reward at iter 729600: 500.0
Reward at iter 729856: 500.0
Reward at iter 730112: 500.0
Reward at iter 730368: 500.0
Reward at iter 730624: 500.0
Reward at iter 730880: 500.0
Reward at iter 731136: 500.0
Reward at iter 731392: 500.0
Reward at iter 731648: 500.0
Reward at iter 731904: 500.0
Reward at iter 732160: 500.0
Reward at iter 732416: 500.0
Reward at iter 732672: 500.0
Reward at iter 732928: 500.0
Reward at iter 733184: 500.0
Reward at iter 733440: 500.0
Reward at iter 733696: 500.0
Reward at iter 733952: 500.0
Reward at iter 734208: 500.0
Reward at iter 734464: 500.0
Reward at iter 734720: 500.0
Reward at iter 734976: 500.0
Reward at iter 735232: 500.0
Reward at iter 735488: 500.0
Reward at iter 735744: 500.0
Reward at iter 736000: 500.0
Reward at iter 736256: 500.0
Reward at iter 736512: 500.0
Reward at iter 736768: 500.0
Reward at iter 737024: 500.0
Reward at iter 737280: 500.0
Reward at iter 737536: 500.0
Reward at iter 737792: 500.0
Reward at iter 738048: 500.0
Reward at iter 738304: 500.0
Reward at iter 738560: 500.0
Reward at iter 738816: 500.0
Reward at iter 739072: 500.0
Reward at iter 739328: 500.0
Reward at iter 739584: 500.0
Reward at iter 739840: 500.0
Reward at iter 740096: 500.0
Reward at iter 740352: 500.0
Reward at iter 740608: 500.0
Reward at iter 740864: 500.0
Reward at iter 741120: 500.0
Reward at iter 741376: 500.0
Reward at iter 741632: 500.0
Reward at iter 741888: 500.0
Reward at iter 742144: 500.0
Reward at iter 742400: 500.0
Reward at iter 742656: 500.0
Reward at iter 742912: 500.0
Reward at iter 743168: 500.0
Reward at iter 743424: 500.0
Reward at iter 743680: 500.0
Reward at iter 743936: 500.0
Reward at iter 744192: 500.0
Reward at iter 744448: 500.0
Reward at iter 744704: 500.0
Reward at iter 744960: 500.0
Reward at iter 745216: 500.0
Reward at iter 745472: 500.0
Reward at iter 745728: 500.0
Reward at iter 745984: 500.0
Reward at iter 746240: 500.0
Reward at iter 746496: 500.0
Reward at iter 746752: 500.0
Reward at iter 747008: 500.0
Reward at iter 747264: 500.0
Reward at iter 747520: 500.0
Reward at iter 747776: 500.0
Reward at iter 748032: 500.0
Reward at iter 748288: 500.0
Reward at iter 748544: 500.0
Reward at iter 748800: 500.0
Reward at iter 749056: 500.0
Reward at iter 749312: 500.0
Reward at iter 749568: 500.0
Reward at iter 749824: 500.0
Reward at iter 750080: 500.0
Reward at iter 750336: 500.0
Reward at iter 750592: 500.0
Reward at iter 750848: 500.0
Reward at iter 751104: 500.0
Reward at iter 751360: 500.0
Reward at iter 751616: 500.0
Reward at iter 751872: 500.0
Reward at iter 752128: 500.0
Reward at iter 752384: 500.0
Reward at iter 752640: 500.0
Reward at iter 752896: 500.0
Reward at iter 753152: 500.0
Reward at iter 753408: 500.0
Reward at iter 753664: 500.0
Reward at iter 753920: 500.0
Reward at iter 754176: 500.0
Reward at iter 754432: 500.0
Reward at iter 754688: 500.0
Reward at iter 754944: 500.0
Reward at iter 755200: 500.0
Reward at iter 755456: 500.0
Reward at iter 755712: 500.0
Reward at iter 755968: 500.0
Reward at iter 756224: 500.0
Reward at iter 756480: 500.0
Reward at iter 756736: 500.0
Reward at iter 756992: 500.0
Reward at iter 757248: 500.0
Reward at iter 757504: 500.0
Reward at iter 757760: 500.0
Reward at iter 758016: 500.0
Reward at iter 758272: 500.0
Reward at iter 758528: 500.0
Reward at iter 758784: 500.0
Reward at iter 759040: 500.0
Reward at iter 759296: 500.0
Reward at iter 759552: 500.0
Reward at iter 759808: 500.0
Reward at iter 760064: 500.0
Reward at iter 760320: 500.0
Reward at iter 760576: 500.0
Reward at iter 760832: 500.0
Reward at iter 761088: 500.0
Reward at iter 761344: 500.0
Reward at iter 761600: 500.0
Reward at iter 761856: 500.0
Reward at iter 762112: 500.0
Reward at iter 762368: 500.0
Reward at iter 762624: 500.0
Reward at iter 762880: 500.0
Reward at iter 763136: 500.0
Reward at iter 763392: 500.0
Reward at iter 763648: 500.0
Reward at iter 763904: 500.0
Reward at iter 764160: 500.0
Reward at iter 764416: 500.0
Reward at iter 764672: 500.0
Reward at iter 764928: 500.0
Reward at iter 765184: 500.0
Reward at iter 765440: 500.0
Reward at iter 765696: 500.0
Reward at iter 765952: 500.0
Reward at iter 766208: 500.0
Reward at iter 766464: 500.0
Reward at iter 766720: 500.0
Reward at iter 766976: 500.0
Reward at iter 767232: 500.0
Reward at iter 767488: 500.0
Reward at iter 767744: 500.0
Reward at iter 768000: 500.0
Reward at iter 768256: 500.0
Reward at iter 768512: 500.0
Reward at iter 768768: 500.0
Reward at iter 769024: 500.0
Reward at iter 769280: 500.0
Reward at iter 769536: 500.0
Reward at iter 769792: 500.0
Reward at iter 770048: 500.0
Reward at iter 770304: 500.0
Reward at iter 770560: 500.0
Reward at iter 770816: 500.0
Reward at iter 771072: 500.0
Reward at iter 771328: 500.0
Reward at iter 771584: 500.0
Reward at iter 771840: 500.0
Reward at iter 772096: 500.0
Reward at iter 772352: 500.0
Reward at iter 772608: 500.0
Reward at iter 772864: 500.0
Reward at iter 773120: 500.0
Reward at iter 773376: 500.0
Reward at iter 773632: 500.0
Reward at iter 773888: 500.0
Reward at iter 774144: 500.0
Reward at iter 774400: 500.0
Reward at iter 774656: 500.0
Reward at iter 774912: 500.0
Reward at iter 775168: 500.0
Reward at iter 775424: 500.0
Reward at iter 775680: 500.0
Reward at iter 775936: 500.0
Reward at iter 776192: 500.0
Reward at iter 776448: 500.0
Reward at iter 776704: 500.0
Reward at iter 776960: 500.0
Reward at iter 777216: 500.0
Reward at iter 777472: 500.0
Reward at iter 777728: 500.0
Reward at iter 777984: 500.0
Reward at iter 778240: 500.0
Reward at iter 778496: 500.0
Reward at iter 778752: 500.0
Reward at iter 779008: 500.0
Reward at iter 779264: 500.0
Reward at iter 779520: 500.0
Reward at iter 779776: 500.0
Reward at iter 780032: 500.0
Reward at iter 780288: 500.0
Reward at iter 780544: 500.0
Reward at iter 780800: 500.0
Reward at iter 781056: 500.0
Reward at iter 781312: 500.0
Reward at iter 781568: 500.0
Reward at iter 781824: 500.0
Reward at iter 782080: 500.0
Reward at iter 782336: 500.0
Reward at iter 782592: 500.0
Reward at iter 782848: 500.0
Reward at iter 783104: 500.0
Reward at iter 783360: 500.0
Reward at iter 783616: 500.0
Reward at iter 783872: 500.0
Reward at iter 784128: 500.0
Reward at iter 784384: 500.0
Reward at iter 784640: 500.0
Reward at iter 784896: 500.0
Reward at iter 785152: 500.0
Reward at iter 785408: 500.0
Reward at iter 785664: 500.0
Reward at iter 785920: 500.0
Reward at iter 786176: 500.0
Reward at iter 786432: 500.0
Reward at iter 786688: 500.0
Reward at iter 786944: 500.0
Reward at iter 787200: 500.0
Reward at iter 787456: 500.0
Reward at iter 787712: 500.0
Reward at iter 787968: 500.0
Reward at iter 788224: 500.0
Reward at iter 788480: 500.0
Reward at iter 788736: 500.0
Reward at iter 788992: 500.0
Reward at iter 789248: 500.0
Reward at iter 789504: 500.0
Reward at iter 789760: 500.0
Reward at iter 790016: 500.0
Reward at iter 790272: 500.0
Reward at iter 790528: 500.0
Reward at iter 790784: 500.0
Reward at iter 791040: 500.0
Reward at iter 791296: 500.0
Reward at iter 791552: 500.0
Reward at iter 791808: 500.0
Reward at iter 792064: 500.0
Reward at iter 792320: 500.0
Reward at iter 792576: 500.0
Reward at iter 792832: 500.0
Reward at iter 793088: 500.0
Reward at iter 793344: 500.0
Reward at iter 793600: 500.0
Reward at iter 793856: 500.0
Reward at iter 794112: 500.0
Reward at iter 794368: 500.0
Reward at iter 794624: 500.0
Reward at iter 794880: 500.0
Reward at iter 795136: 500.0
Reward at iter 795392: 500.0
Reward at iter 795648: 500.0
Reward at iter 795904: 500.0
Reward at iter 796160: 500.0
Reward at iter 796416: 500.0
Reward at iter 796672: 500.0
Reward at iter 796928: 500.0
Reward at iter 797184: 500.0
Reward at iter 797440: 500.0
Reward at iter 797696: 500.0
Reward at iter 797952: 500.0
Reward at iter 798208: 500.0
Reward at iter 798464: 500.0
Reward at iter 798720: 500.0
Reward at iter 798976: 500.0
Reward at iter 799232: 500.0
Reward at iter 799488: 500.0
Reward at iter 799744: 500.0
Reward at iter 800000: 500.0
Reward at iter 800256: 500.0
Reward at iter 800512: 500.0
Reward at iter 800768: 500.0
Reward at iter 801024: 500.0
Reward at iter 801280: 500.0
Reward at iter 801536: 500.0
Reward at iter 801792: 500.0
Reward at iter 802048: 500.0
Reward at iter 802304: 500.0
Reward at iter 802560: 500.0
Reward at iter 802816: 500.0
Reward at iter 803072: 500.0
Reward at iter 803328: 500.0
Reward at iter 803584: 500.0
Reward at iter 803840: 500.0
Reward at iter 804096: 500.0
Reward at iter 804352: 500.0
Reward at iter 804608: 500.0
Reward at iter 804864: 500.0
Reward at iter 805120: 500.0
Reward at iter 805376: 500.0
Reward at iter 805632: 500.0
Reward at iter 805888: 500.0
Reward at iter 806144: 500.0
Reward at iter 806400: 500.0
Reward at iter 806656: 500.0
Reward at iter 806912: 500.0
Reward at iter 807168: 500.0
Reward at iter 807424: 500.0
Reward at iter 807680: 500.0
Reward at iter 807936: 500.0
Reward at iter 808192: 500.0
Reward at iter 808448: 500.0
Reward at iter 808704: 500.0
Reward at iter 808960: 500.0
Reward at iter 809216: 500.0
Reward at iter 809472: 500.0
Reward at iter 809728: 500.0
Reward at iter 809984: 500.0
Reward at iter 810240: 500.0
Reward at iter 810496: 500.0
Reward at iter 810752: 500.0
Reward at iter 811008: 500.0
Reward at iter 811264: 500.0
Reward at iter 811520: 500.0
Reward at iter 811776: 500.0
Reward at iter 812032: 500.0
Reward at iter 812288: 500.0
Reward at iter 812544: 500.0
Reward at iter 812800: 500.0
Reward at iter 813056: 500.0
Reward at iter 813312: 500.0
Reward at iter 813568: 500.0
Reward at iter 813824: 500.0
Reward at iter 814080: 500.0
Reward at iter 814336: 500.0
Reward at iter 814592: 500.0
Reward at iter 814848: 500.0
Reward at iter 815104: 500.0
Reward at iter 815360: 500.0
Reward at iter 815616: 500.0
Reward at iter 815872: 500.0
Reward at iter 816128: 500.0
Reward at iter 816384: 500.0
Reward at iter 816640: 500.0
Reward at iter 816896: 500.0
Reward at iter 817152: 500.0
Reward at iter 817408: 500.0
Reward at iter 817664: 500.0
Reward at iter 817920: 500.0
Reward at iter 818176: 500.0
Reward at iter 818432: 500.0
Reward at iter 818688: 500.0
Reward at iter 818944: 500.0
Reward at iter 819200: 500.0
Reward at iter 819456: 500.0
Reward at iter 819712: 500.0
Reward at iter 819968: 500.0
Reward at iter 820224: 500.0
Reward at iter 820480: 500.0
Reward at iter 820736: 500.0
Reward at iter 820992: 500.0
Reward at iter 821248: 500.0
Reward at iter 821504: 500.0
Reward at iter 821760: 500.0
Reward at iter 822016: 500.0
Reward at iter 822272: 500.0
Reward at iter 822528: 500.0
Reward at iter 822784: 500.0
Reward at iter 823040: 500.0
Reward at iter 823296: 500.0
Reward at iter 823552: 500.0
Reward at iter 823808: 500.0
Reward at iter 824064: 500.0
Reward at iter 824320: 500.0
Reward at iter 824576: 500.0
Reward at iter 824832: 500.0
Reward at iter 825088: 500.0
Reward at iter 825344: 500.0
Reward at iter 825600: 500.0
Reward at iter 825856: 500.0
Reward at iter 826112: 500.0
Reward at iter 826368: 500.0
Reward at iter 826624: 500.0
Reward at iter 826880: 500.0
Reward at iter 827136: 500.0
Reward at iter 827392: 500.0
Reward at iter 827648: 500.0
Reward at iter 827904: 500.0
Reward at iter 828160: 500.0
Reward at iter 828416: 500.0
Reward at iter 828672: 500.0
Reward at iter 828928: 500.0
Reward at iter 829184: 500.0
Reward at iter 829440: 500.0
Reward at iter 829696: 500.0
Reward at iter 829952: 500.0
Reward at iter 830208: 500.0
Reward at iter 830464: 500.0
Reward at iter 830720: 500.0
Reward at iter 830976: 500.0
Reward at iter 831232: 500.0
Reward at iter 831488: 500.0
Reward at iter 831744: 500.0
Reward at iter 832000: 500.0
Reward at iter 832256: 500.0
Reward at iter 832512: 500.0
Reward at iter 832768: 500.0
Reward at iter 833024: 500.0
Reward at iter 833280: 500.0
Reward at iter 833536: 500.0
Reward at iter 833792: 500.0
Reward at iter 834048: 500.0
Reward at iter 834304: 500.0
Reward at iter 834560: 500.0
Reward at iter 834816: 500.0
Reward at iter 835072: 500.0
Reward at iter 835328: 500.0
Reward at iter 835584: 500.0
Reward at iter 835840: 500.0
Reward at iter 836096: 500.0
Reward at iter 836352: 500.0
Reward at iter 836608: 500.0
Reward at iter 836864: 500.0
Reward at iter 837120: 500.0
Reward at iter 837376: 500.0
Reward at iter 837632: 500.0
Reward at iter 837888: 500.0
Reward at iter 838144: 500.0
Reward at iter 838400: 500.0
Reward at iter 838656: 500.0
Reward at iter 838912: 500.0
Reward at iter 839168: 500.0
Reward at iter 839424: 500.0
Reward at iter 839680: 500.0
Reward at iter 839936: 500.0
Reward at iter 840192: 500.0
Reward at iter 840448: 500.0
Reward at iter 840704: 500.0
Reward at iter 840960: 500.0
Reward at iter 841216: 500.0
Reward at iter 841472: 500.0
Reward at iter 841728: 500.0
Reward at iter 841984: 500.0
Reward at iter 842240: 500.0
Reward at iter 842496: 500.0
Reward at iter 842752: 500.0
Reward at iter 843008: 500.0
Reward at iter 843264: 500.0
Reward at iter 843520: 500.0
Reward at iter 843776: 500.0
Reward at iter 844032: 500.0
Reward at iter 844288: 500.0
Reward at iter 844544: 500.0
Reward at iter 844800: 500.0
Reward at iter 845056: 500.0
Reward at iter 845312: 500.0
Reward at iter 845568: 500.0
Reward at iter 845824: 500.0
Reward at iter 846080: 500.0
Reward at iter 846336: 500.0
Reward at iter 846592: 500.0
Reward at iter 846848: 500.0
Reward at iter 847104: 500.0
Reward at iter 847360: 500.0
Reward at iter 847616: 500.0
Reward at iter 847872: 500.0
Reward at iter 848128: 500.0
Reward at iter 848384: 500.0
Reward at iter 848640: 500.0
Reward at iter 848896: 500.0
Reward at iter 849152: 500.0
Reward at iter 849408: 500.0
Reward at iter 849664: 500.0
Reward at iter 849920: 500.0
Reward at iter 850176: 500.0
Reward at iter 850432: 500.0
Reward at iter 850688: 500.0
Reward at iter 850944: 500.0
Reward at iter 851200: 500.0
Reward at iter 851456: 500.0
Reward at iter 851712: 500.0
Reward at iter 851968: 500.0
Reward at iter 852224: 500.0
Reward at iter 852480: 500.0
Reward at iter 852736: 500.0
Reward at iter 852992: 500.0
Reward at iter 853248: 500.0
Reward at iter 853504: 500.0
Reward at iter 853760: 500.0
Reward at iter 854016: 500.0
Reward at iter 854272: 500.0
Reward at iter 854528: 500.0
Reward at iter 854784: 500.0
Reward at iter 855040: 500.0
Reward at iter 855296: 500.0
Reward at iter 855552: 500.0
Reward at iter 855808: 500.0
Reward at iter 856064: 500.0
Reward at iter 856320: 500.0
Reward at iter 856576: 500.0
Reward at iter 856832: 500.0
Reward at iter 857088: 500.0
Reward at iter 857344: 500.0
Reward at iter 857600: 500.0
Reward at iter 857856: 500.0
Reward at iter 858112: 500.0
Reward at iter 858368: 500.0
Reward at iter 858624: 500.0
Reward at iter 858880: 500.0
Reward at iter 859136: 500.0
Reward at iter 859392: 500.0
Reward at iter 859648: 500.0
Reward at iter 859904: 500.0
Reward at iter 860160: 500.0
Reward at iter 860416: 500.0
Reward at iter 860672: 500.0
Reward at iter 860928: 500.0
Reward at iter 861184: 500.0
Reward at iter 861440: 500.0
Reward at iter 861696: 500.0
Reward at iter 861952: 500.0
Reward at iter 862208: 500.0
Reward at iter 862464: 500.0
Reward at iter 862720: 500.0
Reward at iter 862976: 500.0
Reward at iter 863232: 500.0
Reward at iter 863488: 500.0
Reward at iter 863744: 500.0
Reward at iter 864000: 500.0
Reward at iter 864256: 500.0
Reward at iter 864512: 500.0
Reward at iter 864768: 500.0
Reward at iter 865024: 500.0
Reward at iter 865280: 500.0
Reward at iter 865536: 500.0
Reward at iter 865792: 500.0
Reward at iter 866048: 500.0
Reward at iter 866304: 500.0
Reward at iter 866560: 500.0
Reward at iter 866816: 500.0
Reward at iter 867072: 500.0
Reward at iter 867328: 500.0
Reward at iter 867584: 500.0
Reward at iter 867840: 500.0
Reward at iter 868096: 500.0
Reward at iter 868352: 500.0
Reward at iter 868608: 500.0
Reward at iter 868864: 500.0
Reward at iter 869120: 500.0
Reward at iter 869376: 500.0
Reward at iter 869632: 500.0
Reward at iter 869888: 500.0
Reward at iter 870144: 500.0
Reward at iter 870400: 500.0
Reward at iter 870656: 500.0
Reward at iter 870912: 500.0
Reward at iter 871168: 500.0
Reward at iter 871424: 500.0
Reward at iter 871680: 500.0
Reward at iter 871936: 500.0
Reward at iter 872192: 500.0
Reward at iter 872448: 500.0
Reward at iter 872704: 500.0
Reward at iter 872960: 500.0
Reward at iter 873216: 500.0
Reward at iter 873472: 500.0
Reward at iter 873728: 500.0
Reward at iter 873984: 500.0
Reward at iter 874240: 500.0
Reward at iter 874496: 500.0
Reward at iter 874752: 500.0
Reward at iter 875008: 500.0
Reward at iter 875264: 500.0
Reward at iter 875520: 500.0
Reward at iter 875776: 500.0
Reward at iter 876032: 500.0
Reward at iter 876288: 500.0
Reward at iter 876544: 500.0
Reward at iter 876800: 500.0
Reward at iter 877056: 500.0
Reward at iter 877312: 500.0
Reward at iter 877568: 500.0
Reward at iter 877824: 500.0
Reward at iter 878080: 500.0
Reward at iter 878336: 500.0
Reward at iter 878592: 500.0
Reward at iter 878848: 500.0
Reward at iter 879104: 500.0
Reward at iter 879360: 500.0
Reward at iter 879616: 500.0
Reward at iter 879872: 500.0
Reward at iter 880128: 500.0
Reward at iter 880384: 500.0
Reward at iter 880640: 500.0
Reward at iter 880896: 500.0
Reward at iter 881152: 500.0
Reward at iter 881408: 500.0
Reward at iter 881664: 500.0
Reward at iter 881920: 500.0
Reward at iter 882176: 500.0
Reward at iter 882432: 500.0
Reward at iter 882688: 500.0
Reward at iter 882944: 500.0
Reward at iter 883200: 500.0
Reward at iter 883456: 500.0
Reward at iter 883712: 500.0
Reward at iter 883968: 500.0
Reward at iter 884224: 500.0
Reward at iter 884480: 500.0
Reward at iter 884736: 500.0
Reward at iter 884992: 500.0
Reward at iter 885248: 500.0
Reward at iter 885504: 500.0
Reward at iter 885760: 500.0
Reward at iter 886016: 500.0
Reward at iter 886272: 500.0
Reward at iter 886528: 500.0
Reward at iter 886784: 500.0
Reward at iter 887040: 500.0
Reward at iter 887296: 500.0
Reward at iter 887552: 500.0
Reward at iter 887808: 500.0
Reward at iter 888064: 500.0
Reward at iter 888320: 500.0
Reward at iter 888576: 500.0
Reward at iter 888832: 500.0
Reward at iter 889088: 500.0
Reward at iter 889344: 500.0
Reward at iter 889600: 500.0
Reward at iter 889856: 500.0
Reward at iter 890112: 500.0
Reward at iter 890368: 500.0
Reward at iter 890624: 500.0
Reward at iter 890880: 500.0
Reward at iter 891136: 500.0
Reward at iter 891392: 500.0
Reward at iter 891648: 500.0
Reward at iter 891904: 500.0
Reward at iter 892160: 500.0
Reward at iter 892416: 500.0
Reward at iter 892672: 500.0
Reward at iter 892928: 500.0
Reward at iter 893184: 500.0
Reward at iter 893440: 500.0
Reward at iter 893696: 500.0
Reward at iter 893952: 500.0
Reward at iter 894208: 500.0
Reward at iter 894464: 500.0
Reward at iter 894720: 500.0
Reward at iter 894976: 500.0
Reward at iter 895232: 500.0
Reward at iter 895488: 500.0
Reward at iter 895744: 500.0
Reward at iter 896000: 500.0
Reward at iter 896256: 500.0
Reward at iter 896512: 500.0
Reward at iter 896768: 500.0
Reward at iter 897024: 500.0
Reward at iter 897280: 500.0
Reward at iter 897536: 500.0
Reward at iter 897792: 500.0
Reward at iter 898048: 500.0
Reward at iter 898304: 500.0
Reward at iter 898560: 500.0
Reward at iter 898816: 500.0
Reward at iter 899072: 500.0
Reward at iter 899328: 500.0
Reward at iter 899584: 500.0
Reward at iter 899840: 500.0
Reward at iter 900096: 500.0
Reward at iter 900352: 500.0
Reward at iter 900608: 500.0
Reward at iter 900864: 500.0
Reward at iter 901120: 500.0
Reward at iter 901376: 500.0
Reward at iter 901632: 500.0
Reward at iter 901888: 500.0
Reward at iter 902144: 500.0
Reward at iter 902400: 500.0
Reward at iter 902656: 500.0
Reward at iter 902912: 500.0
Reward at iter 903168: 500.0
Reward at iter 903424: 500.0
Reward at iter 903680: 500.0
Reward at iter 903936: 500.0
Reward at iter 904192: 500.0
Reward at iter 904448: 500.0
Reward at iter 904704: 500.0
Reward at iter 904960: 500.0
Reward at iter 905216: 500.0
Reward at iter 905472: 500.0
Reward at iter 905728: 500.0
Reward at iter 905984: 500.0
Reward at iter 906240: 500.0
Reward at iter 906496: 500.0
Reward at iter 906752: 500.0
Reward at iter 907008: 500.0
Reward at iter 907264: 500.0
Reward at iter 907520: 500.0
Reward at iter 907776: 500.0
Reward at iter 908032: 500.0
Reward at iter 908288: 500.0
Reward at iter 908544: 500.0
Reward at iter 908800: 500.0
Reward at iter 909056: 500.0
Reward at iter 909312: 500.0
Reward at iter 909568: 500.0
Reward at iter 909824: 500.0
Reward at iter 910080: 500.0
Reward at iter 910336: 500.0
Reward at iter 910592: 500.0
Reward at iter 910848: 500.0
Reward at iter 911104: 500.0
Reward at iter 911360: 500.0
Reward at iter 911616: 500.0
Reward at iter 911872: 500.0
Reward at iter 912128: 500.0
Reward at iter 912384: 500.0
Reward at iter 912640: 500.0
Reward at iter 912896: 500.0
Reward at iter 913152: 500.0
Reward at iter 913408: 500.0
Reward at iter 913664: 500.0
Reward at iter 913920: 500.0
Reward at iter 914176: 500.0
Reward at iter 914432: 500.0
Reward at iter 914688: 500.0
Reward at iter 914944: 500.0
Reward at iter 915200: 500.0
Reward at iter 915456: 500.0
Reward at iter 915712: 500.0
Reward at iter 915968: 500.0
Reward at iter 916224: 500.0
Reward at iter 916480: 500.0
Reward at iter 916736: 500.0
Reward at iter 916992: 500.0
Reward at iter 917248: 500.0
Reward at iter 917504: 500.0
Reward at iter 917760: 500.0
Reward at iter 918016: 500.0
Reward at iter 918272: 500.0
Reward at iter 918528: 500.0
Reward at iter 918784: 500.0
Reward at iter 919040: 500.0
Reward at iter 919296: 500.0
Reward at iter 919552: 500.0
Reward at iter 919808: 500.0
Reward at iter 920064: 500.0
Reward at iter 920320: 500.0
Reward at iter 920576: 500.0
Reward at iter 920832: 500.0
Reward at iter 921088: 500.0
Reward at iter 921344: 500.0
Reward at iter 921600: 500.0
Reward at iter 921856: 500.0
Reward at iter 922112: 500.0
Reward at iter 922368: 500.0
Reward at iter 922624: 500.0
Reward at iter 922880: 500.0
Reward at iter 923136: 500.0
Reward at iter 923392: 500.0
Reward at iter 923648: 500.0
Reward at iter 923904: 500.0
Reward at iter 924160: 500.0
Reward at iter 924416: 500.0
Reward at iter 924672: 500.0
Reward at iter 924928: 500.0
Reward at iter 925184: 500.0
Reward at iter 925440: 500.0
Reward at iter 925696: 500.0
Reward at iter 925952: 500.0
Reward at iter 926208: 500.0
Reward at iter 926464: 500.0
Reward at iter 926720: 500.0
Reward at iter 926976: 500.0
Reward at iter 927232: 500.0
Reward at iter 927488: 500.0
Reward at iter 927744: 500.0
Reward at iter 928000: 500.0
Reward at iter 928256: 500.0
Reward at iter 928512: 500.0
Reward at iter 928768: 500.0
Reward at iter 929024: 500.0
Reward at iter 929280: 500.0
Reward at iter 929536: 500.0
Reward at iter 929792: 500.0
Reward at iter 930048: 500.0
Reward at iter 930304: 500.0
Reward at iter 930560: 500.0
Reward at iter 930816: 500.0
Reward at iter 931072: 500.0
Reward at iter 931328: 500.0
Reward at iter 931584: 500.0
Reward at iter 931840: 500.0
Reward at iter 932096: 500.0
Reward at iter 932352: 500.0
Reward at iter 932608: 500.0
Reward at iter 932864: 500.0
Reward at iter 933120: 500.0
Reward at iter 933376: 500.0
Reward at iter 933632: 500.0
Reward at iter 933888: 500.0
Reward at iter 934144: 500.0
Reward at iter 934400: 500.0
Reward at iter 934656: 500.0
Reward at iter 934912: 500.0
Reward at iter 935168: 500.0
Reward at iter 935424: 500.0
Reward at iter 935680: 500.0
Reward at iter 935936: 500.0
Reward at iter 936192: 500.0
Reward at iter 936448: 500.0
Reward at iter 936704: 500.0
Reward at iter 936960: 500.0
Reward at iter 937216: 500.0
Reward at iter 937472: 500.0
Reward at iter 937728: 500.0
Reward at iter 937984: 500.0
Reward at iter 938240: 500.0
Reward at iter 938496: 500.0
Reward at iter 938752: 500.0
Reward at iter 939008: 500.0
Reward at iter 939264: 500.0
Reward at iter 939520: 500.0
Reward at iter 939776: 500.0
Reward at iter 940032: 500.0
Reward at iter 940288: 500.0
Reward at iter 940544: 500.0
Reward at iter 940800: 500.0
Reward at iter 941056: 500.0
Reward at iter 941312: 500.0
Reward at iter 941568: 500.0
Reward at iter 941824: 500.0
Reward at iter 942080: 500.0
Reward at iter 942336: 500.0
Reward at iter 942592: 500.0
Reward at iter 942848: 500.0
Reward at iter 943104: 500.0
Reward at iter 943360: 500.0
Reward at iter 943616: 500.0
Reward at iter 943872: 500.0
Reward at iter 944128: 500.0
Reward at iter 944384: 500.0
Reward at iter 944640: 500.0
Reward at iter 944896: 500.0
Reward at iter 945152: 500.0
Reward at iter 945408: 500.0
Reward at iter 945664: 500.0
Reward at iter 945920: 500.0
Reward at iter 946176: 500.0
Reward at iter 946432: 500.0
Reward at iter 946688: 500.0
Reward at iter 946944: 500.0
Reward at iter 947200: 500.0
Reward at iter 947456: 500.0
Reward at iter 947712: 500.0
Reward at iter 947968: 500.0
Reward at iter 948224: 500.0
Reward at iter 948480: 500.0
Reward at iter 948736: 500.0
Reward at iter 948992: 500.0
Reward at iter 949248: 500.0
Reward at iter 949504: 500.0
Reward at iter 949760: 500.0
Reward at iter 950016: 500.0
Reward at iter 950272: 500.0
Reward at iter 950528: 500.0
Reward at iter 950784: 500.0
Reward at iter 951040: 500.0
Reward at iter 951296: 500.0
Reward at iter 951552: 500.0
Reward at iter 951808: 500.0
Reward at iter 952064: 500.0
Reward at iter 952320: 500.0
Reward at iter 952576: 500.0
Reward at iter 952832: 500.0
Reward at iter 953088: 500.0
Reward at iter 953344: 500.0
Reward at iter 953600: 500.0
Reward at iter 953856: 500.0
Reward at iter 954112: 500.0
Reward at iter 954368: 500.0
Reward at iter 954624: 500.0
Reward at iter 954880: 500.0
Reward at iter 955136: 500.0
Reward at iter 955392: 500.0
Reward at iter 955648: 500.0
Reward at iter 955904: 500.0
Reward at iter 956160: 500.0
Reward at iter 956416: 500.0
