No devices were found
Reward at iter 237824: -200.0
Reward at iter 238080: -200.0
Reward at iter 238336: -200.0
Reward at iter 238592: -200.0
Reward at iter 238848: -200.0
Reward at iter 239104: -200.0
Reward at iter 239360: -200.0
Reward at iter 239616: -200.0
Reward at iter 239872: -200.0
Reward at iter 240128: -200.0
Reward at iter 240384: -200.0
Reward at iter 240640: -200.0
Reward at iter 240896: -200.0
Reward at iter 241152: -200.0
Reward at iter 241408: -200.0
Reward at iter 241664: -200.0
Reward at iter 241920: -200.0
Reward at iter 242176: -200.0
Reward at iter 242432: -200.0
Reward at iter 242688: -200.0
Reward at iter 242944: -200.0
Reward at iter 243200: -200.0
Reward at iter 243456: -200.0
Reward at iter 243712: -200.0
Reward at iter 243968: -200.0
Reward at iter 244224: -200.0
Reward at iter 244480: -200.0
Reward at iter 244736: -200.0
Reward at iter 244992: -200.0
Reward at iter 245248: -200.0
Reward at iter 245504: -200.0
Reward at iter 245760: -200.0
Reward at iter 246016: -200.0
Reward at iter 246272: -200.0
Reward at iter 246528: -200.0
Reward at iter 246784: -200.0
Reward at iter 247040: -200.0
Reward at iter 247296: -200.0
Reward at iter 247552: -200.0
Reward at iter 247808: -200.0
Reward at iter 248064: -200.0
Reward at iter 248320: -200.0
Reward at iter 248576: -200.0
Reward at iter 248832: -200.0
Reward at iter 249088: -200.0
Reward at iter 249344: -200.0
Reward at iter 249600: -200.0
Reward at iter 249856: -200.0
Reward at iter 250112: -200.0
Reward at iter 250368: -200.0
Reward at iter 250624: -200.0
Reward at iter 250880: -200.0
Reward at iter 251136: -200.0
Reward at iter 251392: -200.0
Reward at iter 251648: -200.0
Reward at iter 251904: -200.0
Reward at iter 252160: -200.0
Reward at iter 252416: -200.0
Reward at iter 252672: -200.0
Reward at iter 252928: -200.0
Reward at iter 253184: -200.0
Reward at iter 253440: -200.0
Reward at iter 253696: -200.0
Reward at iter 253952: -200.0
Reward at iter 254208: -200.0
Reward at iter 254464: -200.0
Reward at iter 254720: -200.0
Reward at iter 254976: -200.0
Reward at iter 255232: -200.0
Reward at iter 255488: -200.0
Reward at iter 255744: -200.0
Reward at iter 256000: -200.0
Reward at iter 256256: -200.0
Reward at iter 256512: -200.0
Reward at iter 256768: -200.0
Reward at iter 257024: -200.0
Reward at iter 257280: -200.0
Reward at iter 257536: -200.0
Reward at iter 257792: -200.0
Reward at iter 258048: -200.0
Reward at iter 258304: -200.0
Reward at iter 258560: -200.0
Reward at iter 258816: -200.0
Reward at iter 259072: -200.0
Reward at iter 259328: -200.0
Reward at iter 259584: -200.0
Reward at iter 259840: -200.0
Reward at iter 260096: -200.0
Reward at iter 260352: -200.0
Reward at iter 260608: -200.0
Reward at iter 260864: -200.0
Reward at iter 261120: -200.0
Reward at iter 261376: -200.0
Reward at iter 261632: -200.0
Reward at iter 261888: -200.0
Reward at iter 262144: -200.0
Reward at iter 262400: -200.0
Reward at iter 262656: -200.0
Reward at iter 262912: -200.0
Reward at iter 263168: -200.0
Reward at iter 263424: -200.0
Reward at iter 263680: -200.0
Reward at iter 263936: -200.0
Reward at iter 264192: -200.0
Reward at iter 264448: -200.0
Reward at iter 264704: -200.0
Reward at iter 264960: -200.0
Reward at iter 265216: -200.0
Reward at iter 265472: -200.0
Reward at iter 265728: -200.0
Reward at iter 265984: -200.0
Reward at iter 266240: -200.0
Reward at iter 266496: -200.0
Reward at iter 266752: -200.0
Reward at iter 267008: -200.0
Reward at iter 267264: -200.0
Reward at iter 267520: -200.0
Reward at iter 267776: -200.0
Reward at iter 268032: -200.0
Reward at iter 268288: -200.0
Reward at iter 268544: -200.0
Reward at iter 268800: -200.0
Reward at iter 269056: -200.0
Reward at iter 269312: -200.0
Reward at iter 269568: -200.0
Reward at iter 269824: -200.0
Reward at iter 270080: -200.0
Reward at iter 270336: -200.0
Reward at iter 270592: -200.0
Reward at iter 270848: -200.0
Reward at iter 271104: -200.0
Reward at iter 271360: -200.0
Reward at iter 271616: -200.0
Reward at iter 271872: -200.0
Reward at iter 272128: -200.0
Reward at iter 272384: -200.0
Reward at iter 272640: -200.0
Reward at iter 272896: -200.0
Reward at iter 273152: -200.0
Reward at iter 273408: -200.0
Reward at iter 273664: -200.0
Reward at iter 273920: -200.0
Reward at iter 274176: -200.0
Reward at iter 274432: -200.0
Reward at iter 274688: -200.0
Reward at iter 274944: -200.0
Reward at iter 275200: -200.0
Reward at iter 275456: -200.0
Reward at iter 275712: -200.0
Reward at iter 275968: -200.0
Reward at iter 276224: -200.0
Reward at iter 276480: -200.0
Reward at iter 276736: -200.0
Reward at iter 276992: -200.0
Reward at iter 277248: -200.0
Reward at iter 277504: -200.0
Reward at iter 277760: -200.0
Reward at iter 278016: -200.0
Reward at iter 278272: -200.0
Reward at iter 278528: -200.0
Reward at iter 278784: -200.0
Reward at iter 279040: -200.0
Reward at iter 279296: -200.0
Reward at iter 279552: -200.0
Reward at iter 279808: -200.0
Reward at iter 280064: -200.0
Reward at iter 280320: -200.0
Reward at iter 280576: -200.0
Reward at iter 280832: -200.0
Reward at iter 281088: -200.0
Reward at iter 281344: -200.0
Reward at iter 281600: -200.0
Reward at iter 281856: -200.0
Reward at iter 282112: -200.0
Reward at iter 282368: -200.0
Reward at iter 282624: -200.0
Reward at iter 282880: -200.0
Reward at iter 283136: -200.0
Reward at iter 283392: -200.0
Reward at iter 283648: -200.0
Reward at iter 283904: -200.0
Reward at iter 284160: -200.0
Reward at iter 284416: -200.0
Reward at iter 284672: -200.0
Reward at iter 284928: -200.0
Reward at iter 285184: -200.0
Reward at iter 285440: -200.0
Reward at iter 285696: -200.0
Reward at iter 285952: -200.0
Reward at iter 286208: -200.0
Reward at iter 286464: -200.0
Reward at iter 286720: -200.0
Reward at iter 286976: -200.0
Reward at iter 287232: -200.0
Reward at iter 287488: -200.0
Reward at iter 287744: -200.0
Reward at iter 288000: -200.0
Reward at iter 288256: -200.0
Reward at iter 288512: -200.0
Reward at iter 288768: -200.0
Reward at iter 289024: -200.0
Reward at iter 289280: -200.0
Reward at iter 289536: -200.0
Reward at iter 289792: -200.0
Reward at iter 290048: -200.0
Reward at iter 290304: -200.0
Reward at iter 290560: -200.0
Reward at iter 290816: -200.0
Reward at iter 291072: -200.0
Reward at iter 291328: -200.0
Reward at iter 291584: -200.0
Reward at iter 291840: -200.0
Reward at iter 292096: -200.0
Reward at iter 292352: -200.0
Reward at iter 292608: -200.0
Reward at iter 292864: -200.0
Reward at iter 293120: -200.0
Reward at iter 293376: -200.0
Reward at iter 293632: -200.0
Reward at iter 293888: -200.0
Reward at iter 294144: -200.0
Reward at iter 294400: -200.0
Reward at iter 294656: -200.0
Reward at iter 294912: -200.0
Reward at iter 295168: -200.0
Reward at iter 295424: -200.0
Reward at iter 295680: -200.0
Reward at iter 295936: -200.0
Reward at iter 296192: -200.0
Reward at iter 296448: -200.0
Reward at iter 296704: -200.0
Reward at iter 296960: -200.0
Reward at iter 297216: -200.0
Reward at iter 297472: -200.0
Reward at iter 297728: -200.0
Reward at iter 297984: -200.0
Reward at iter 298240: -200.0
Reward at iter 298496: -200.0
Reward at iter 298752: -200.0
Reward at iter 299008: -200.0
Reward at iter 299264: -200.0
Reward at iter 299520: -200.0
Reward at iter 299776: -200.0
Reward at iter 300032: -200.0
Reward at iter 300288: -200.0
Reward at iter 300544: -200.0
Reward at iter 300800: -200.0
Reward at iter 301056: -200.0
Reward at iter 301312: -200.0
Reward at iter 301568: -200.0
Reward at iter 301824: -200.0
Reward at iter 302080: -200.0
Reward at iter 302336: -200.0
Reward at iter 302592: -200.0
Reward at iter 302848: -200.0
Reward at iter 303104: -200.0
Reward at iter 303360: -200.0
Reward at iter 303616: -200.0
Reward at iter 303872: -200.0
Reward at iter 304128: -200.0
Reward at iter 304384: -200.0
Reward at iter 304640: -200.0
Reward at iter 304896: -200.0
Reward at iter 305152: -200.0
Reward at iter 305408: -200.0
Reward at iter 305664: -200.0
Reward at iter 305920: -200.0
Reward at iter 306176: -200.0
Reward at iter 306432: -200.0
Reward at iter 306688: -200.0
Reward at iter 306944: -200.0
Reward at iter 307200: -200.0
Reward at iter 307456: -200.0
Reward at iter 307712: -200.0
Reward at iter 307968: -200.0
Reward at iter 308224: -200.0
Reward at iter 308480: -200.0
Reward at iter 308736: -200.0
Reward at iter 308992: -200.0
Reward at iter 309248: -200.0
Reward at iter 309504: -200.0
Reward at iter 309760: -200.0
Reward at iter 310016: -200.0
Reward at iter 310272: -200.0
Reward at iter 310528: -200.0
Reward at iter 310784: -200.0
Reward at iter 311040: -200.0
Reward at iter 311296: -200.0
Reward at iter 311552: -200.0
Reward at iter 311808: -200.0
Reward at iter 312064: -200.0
Reward at iter 312320: -200.0
Reward at iter 312576: -200.0
Reward at iter 312832: -200.0
Reward at iter 313088: -200.0
Reward at iter 313344: -200.0
Reward at iter 313600: -200.0
Reward at iter 313856: -200.0
Reward at iter 314112: -200.0
Reward at iter 314368: -200.0
Reward at iter 314624: -200.0
Reward at iter 314880: -200.0
Reward at iter 315136: -200.0
Reward at iter 315392: -200.0
Reward at iter 315648: -200.0
Reward at iter 315904: -200.0
Reward at iter 316160: -200.0
Reward at iter 316416: -200.0
Reward at iter 316672: -200.0
Reward at iter 316928: -200.0
Reward at iter 317184: -200.0
Reward at iter 317440: -200.0
Reward at iter 317696: -200.0
Reward at iter 317952: -200.0
Reward at iter 318208: -200.0
Reward at iter 318464: -200.0
Reward at iter 318720: -200.0
Reward at iter 318976: -200.0
Reward at iter 319232: -200.0
Reward at iter 319488: -200.0
Reward at iter 319744: -200.0
Reward at iter 320000: -200.0
Reward at iter 320256: -200.0
Reward at iter 320512: -200.0
Reward at iter 320768: -200.0
Reward at iter 321024: -200.0
Reward at iter 321280: -200.0
Reward at iter 321536: -200.0
Reward at iter 321792: -200.0
Reward at iter 322048: -200.0
Reward at iter 322304: -200.0
Reward at iter 322560: -200.0
Reward at iter 322816: -200.0
Reward at iter 323072: -200.0
Reward at iter 323328: -200.0
Reward at iter 323584: -200.0
Reward at iter 323840: -200.0
Reward at iter 324096: -200.0
Reward at iter 324352: -200.0
Reward at iter 324608: -200.0
Reward at iter 324864: -200.0
Reward at iter 325120: -200.0
Reward at iter 325376: -200.0
Reward at iter 325632: -200.0
Reward at iter 325888: -200.0
Reward at iter 326144: -200.0
Reward at iter 326400: -200.0
Reward at iter 326656: -200.0
Reward at iter 326912: -200.0
Reward at iter 327168: -200.0
Reward at iter 327424: -200.0
Reward at iter 327680: -200.0
Reward at iter 327936: -200.0
Reward at iter 328192: -200.0
Reward at iter 328448: -200.0
Reward at iter 328704: -200.0
Reward at iter 328960: -200.0
Reward at iter 329216: -200.0
Reward at iter 329472: -200.0
Reward at iter 329728: -200.0
Reward at iter 329984: -200.0
Reward at iter 330240: -200.0
Reward at iter 330496: -200.0
Reward at iter 330752: -200.0
Reward at iter 331008: -200.0
Reward at iter 331264: -200.0
Reward at iter 331520: -200.0
Reward at iter 331776: -200.0
Reward at iter 332032: -200.0
Reward at iter 332288: -200.0
Reward at iter 332544: -200.0
Reward at iter 332800: -200.0
Reward at iter 333056: -200.0
Reward at iter 333312: -200.0
Reward at iter 333568: -200.0
Reward at iter 333824: -200.0
Reward at iter 334080: -200.0
Reward at iter 334336: -200.0
Reward at iter 334592: -200.0
Reward at iter 334848: -200.0
Reward at iter 335104: -200.0
Reward at iter 335360: -200.0
Reward at iter 335616: -200.0
Reward at iter 335872: -200.0
Reward at iter 336128: -200.0
Reward at iter 336384: -200.0
Reward at iter 336640: -200.0
Reward at iter 336896: -200.0
Reward at iter 337152: -200.0
Reward at iter 337408: -200.0
Reward at iter 337664: -200.0
Reward at iter 337920: -200.0
Reward at iter 338176: -200.0
Reward at iter 338432: -200.0
Reward at iter 338688: -200.0
Reward at iter 338944: -200.0
Reward at iter 339200: -200.0
Reward at iter 339456: -200.0
Reward at iter 339712: -200.0
Reward at iter 339968: -200.0
Reward at iter 340224: -200.0
Reward at iter 340480: -200.0
Reward at iter 340736: -200.0
Reward at iter 340992: -200.0
Reward at iter 341248: -200.0
Reward at iter 341504: -200.0
Reward at iter 341760: -200.0
Reward at iter 342016: -200.0
Reward at iter 342272: -200.0
Reward at iter 342528: -200.0
Reward at iter 342784: -200.0
Reward at iter 343040: -200.0
Reward at iter 343296: -200.0
Reward at iter 343552: -200.0
Reward at iter 343808: -200.0
Reward at iter 344064: -200.0
Reward at iter 344320: -200.0
Reward at iter 344576: -200.0
Reward at iter 344832: -200.0
Reward at iter 345088: -200.0
Reward at iter 345344: -200.0
Reward at iter 345600: -200.0
Reward at iter 345856: -200.0
Reward at iter 346112: -200.0
Reward at iter 346368: -200.0
Reward at iter 346624: -200.0
Reward at iter 346880: -200.0
Reward at iter 347136: -200.0
Reward at iter 347392: -200.0
Reward at iter 347648: -200.0
Reward at iter 347904: -200.0
Reward at iter 348160: -200.0
Reward at iter 348416: -200.0
Reward at iter 348672: -200.0
Reward at iter 348928: -200.0
Reward at iter 349184: -200.0
Reward at iter 349440: -200.0
Reward at iter 349696: -200.0
Reward at iter 349952: -200.0
Reward at iter 350208: -200.0
Reward at iter 350464: -200.0
Reward at iter 350720: -200.0
Reward at iter 350976: -200.0
Reward at iter 351232: -200.0
Reward at iter 351488: -200.0
Reward at iter 351744: -200.0
Reward at iter 352000: -200.0
Reward at iter 352256: -200.0
Reward at iter 352512: -200.0
Reward at iter 352768: -200.0
Reward at iter 353024: -200.0
Reward at iter 353280: -200.0
Reward at iter 353536: -200.0
Reward at iter 353792: -200.0
Reward at iter 354048: -200.0
Reward at iter 354304: -200.0
Reward at iter 354560: -200.0
Reward at iter 354816: -200.0
Reward at iter 355072: -200.0
Reward at iter 355328: -200.0
Reward at iter 355584: -200.0
Reward at iter 355840: -200.0
Reward at iter 356096: -200.0
Reward at iter 356352: -200.0
Reward at iter 356608: -200.0
Reward at iter 356864: -200.0
Reward at iter 357120: -200.0
Reward at iter 357376: -200.0
Reward at iter 357632: -200.0
Reward at iter 357888: -200.0
Reward at iter 358144: -200.0
Reward at iter 358400: -200.0
Reward at iter 358656: -200.0
Reward at iter 358912: -200.0
Reward at iter 359168: -200.0
Reward at iter 359424: -200.0
Reward at iter 359680: -200.0
Reward at iter 359936: -200.0
Reward at iter 360192: -200.0
Reward at iter 360448: -200.0
Reward at iter 360704: -200.0
Reward at iter 360960: -200.0
Reward at iter 361216: -200.0
Reward at iter 361472: -200.0
Reward at iter 361728: -200.0
Reward at iter 361984: -200.0
Reward at iter 362240: -200.0
Reward at iter 362496: -200.0
Reward at iter 362752: -200.0
Reward at iter 363008: -200.0
Reward at iter 363264: -200.0
Reward at iter 363520: -200.0
Reward at iter 363776: -200.0
Reward at iter 364032: -200.0
Reward at iter 364288: -200.0
Reward at iter 364544: -200.0
Reward at iter 364800: -200.0
Reward at iter 365056: -200.0
Reward at iter 365312: -200.0
Reward at iter 365568: -200.0
Reward at iter 365824: -200.0
Reward at iter 366080: -200.0
Reward at iter 366336: -200.0
Reward at iter 366592: -200.0
Reward at iter 366848: -200.0
Reward at iter 367104: -200.0
Reward at iter 367360: -200.0
Reward at iter 367616: -200.0
Reward at iter 367872: -200.0
Reward at iter 368128: -200.0
Reward at iter 368384: -200.0
Reward at iter 368640: -200.0
Reward at iter 368896: -200.0
Reward at iter 369152: -200.0
Reward at iter 369408: -200.0
Reward at iter 369664: -200.0
Reward at iter 369920: -200.0
Reward at iter 370176: -200.0
Reward at iter 370432: -200.0
Reward at iter 370688: -200.0
Reward at iter 370944: -200.0
Reward at iter 371200: -200.0
Reward at iter 371456: -200.0
Reward at iter 371712: -200.0
Reward at iter 371968: -200.0
Reward at iter 372224: -200.0
Reward at iter 372480: -200.0
Reward at iter 372736: -200.0
Reward at iter 372992: -200.0
Reward at iter 373248: -200.0
Reward at iter 373504: -200.0
Reward at iter 373760: -200.0
Reward at iter 374016: -200.0
Reward at iter 374272: -200.0
Reward at iter 374528: -200.0
Reward at iter 374784: -200.0
Reward at iter 375040: -200.0
Reward at iter 375296: -200.0
Reward at iter 375552: -200.0
Reward at iter 375808: -200.0
Reward at iter 376064: -200.0
Reward at iter 376320: -200.0
Reward at iter 376576: -200.0
Reward at iter 376832: -200.0
Reward at iter 377088: -200.0
Reward at iter 377344: -200.0
Reward at iter 377600: -200.0
Reward at iter 377856: -200.0
Reward at iter 378112: -200.0
Reward at iter 378368: -200.0
Reward at iter 378624: -200.0
Reward at iter 378880: -200.0
Reward at iter 379136: -200.0
Reward at iter 379392: -200.0
Reward at iter 379648: -200.0
Reward at iter 379904: -200.0
Reward at iter 380160: -200.0
Reward at iter 380416: -200.0
Reward at iter 380672: -200.0
Reward at iter 380928: -200.0
Reward at iter 381184: -200.0
Reward at iter 381440: -200.0
Reward at iter 381696: -200.0
Reward at iter 381952: -200.0
Reward at iter 382208: -200.0
Reward at iter 382464: -200.0
Reward at iter 382720: -200.0
Reward at iter 382976: -200.0
Reward at iter 383232: -200.0
Reward at iter 383488: -200.0
Reward at iter 383744: -200.0
Reward at iter 384000: -200.0
Reward at iter 384256: -200.0
Reward at iter 384512: -200.0
Reward at iter 384768: -200.0
Reward at iter 385024: -200.0
Reward at iter 385280: -200.0
Reward at iter 385536: -200.0
Reward at iter 385792: -200.0
Reward at iter 386048: -200.0
Reward at iter 386304: -200.0
Reward at iter 386560: -200.0
Reward at iter 386816: -200.0
Reward at iter 387072: -200.0
Reward at iter 387328: -200.0
Reward at iter 387584: -200.0
Reward at iter 387840: -200.0
Reward at iter 388096: -200.0
Reward at iter 388352: -200.0
Reward at iter 388608: -200.0
Reward at iter 388864: -200.0
Reward at iter 389120: -200.0
Reward at iter 389376: -200.0
Reward at iter 389632: -200.0
Reward at iter 389888: -200.0
Reward at iter 390144: -200.0
Reward at iter 390400: -200.0
Reward at iter 390656: -200.0
Reward at iter 390912: -200.0
Reward at iter 391168: -200.0
Reward at iter 391424: -200.0
Reward at iter 391680: -200.0
Reward at iter 391936: -200.0
Reward at iter 392192: -200.0
Reward at iter 392448: -200.0
Reward at iter 392704: -200.0
Reward at iter 392960: -200.0
Reward at iter 393216: -200.0
Reward at iter 393472: -200.0
Reward at iter 393728: -200.0
Reward at iter 393984: -200.0
Reward at iter 394240: -200.0
Reward at iter 394496: -200.0
Reward at iter 394752: -200.0
Reward at iter 395008: -200.0
Reward at iter 395264: -200.0
Reward at iter 395520: -200.0
Reward at iter 395776: -200.0
Reward at iter 396032: -200.0
Reward at iter 396288: -200.0
Reward at iter 396544: -200.0
Reward at iter 396800: -200.0
Reward at iter 397056: -200.0
Reward at iter 397312: -200.0
Reward at iter 397568: -200.0
Reward at iter 397824: -200.0
Reward at iter 398080: -200.0
Reward at iter 398336: -200.0
Reward at iter 398592: -200.0
Reward at iter 398848: -200.0
Reward at iter 399104: -200.0
Reward at iter 399360: -200.0
Reward at iter 399616: -200.0
Reward at iter 399872: -200.0
Reward at iter 400128: -200.0
Reward at iter 400384: -200.0
Reward at iter 400640: -200.0
Reward at iter 400896: -200.0
Reward at iter 401152: -200.0
Reward at iter 401408: -200.0
Reward at iter 401664: -200.0
Reward at iter 401920: -200.0
Reward at iter 402176: -200.0
Reward at iter 402432: -200.0
Reward at iter 402688: -200.0
Reward at iter 402944: -200.0
Reward at iter 403200: -200.0
Reward at iter 403456: -200.0
Reward at iter 403712: -200.0
Reward at iter 403968: -200.0
Reward at iter 404224: -200.0
Reward at iter 404480: -200.0
Reward at iter 404736: -200.0
Reward at iter 404992: -200.0
Reward at iter 405248: -200.0
Reward at iter 405504: -200.0
Reward at iter 405760: -200.0
Reward at iter 406016: -200.0
Reward at iter 406272: -200.0
Reward at iter 406528: -200.0
Reward at iter 406784: -200.0
Reward at iter 407040: -200.0
Reward at iter 407296: -200.0
Reward at iter 407552: -200.0
Reward at iter 407808: -200.0
Reward at iter 408064: -200.0
Reward at iter 408320: -200.0
Reward at iter 408576: -200.0
Reward at iter 408832: -200.0
Reward at iter 409088: -200.0
Reward at iter 409344: -200.0
Reward at iter 409600: -200.0
Reward at iter 409856: -200.0
Reward at iter 410112: -200.0
Reward at iter 410368: -200.0
Reward at iter 410624: -200.0
Reward at iter 410880: -200.0
Reward at iter 411136: -200.0
Reward at iter 411392: -200.0
Reward at iter 411648: -200.0
Reward at iter 411904: -200.0
Reward at iter 412160: -200.0
Reward at iter 412416: -200.0
Reward at iter 412672: -200.0
Reward at iter 412928: -200.0
Reward at iter 413184: -200.0
Reward at iter 413440: -200.0
Reward at iter 413696: -200.0
Reward at iter 413952: -200.0
Reward at iter 414208: -200.0
Reward at iter 414464: -200.0
Reward at iter 414720: -200.0
Reward at iter 414976: -200.0
Reward at iter 415232: -200.0
Reward at iter 415488: -200.0
Reward at iter 415744: -200.0
Reward at iter 416000: -200.0
Reward at iter 416256: -200.0
Reward at iter 416512: -200.0
Reward at iter 416768: -200.0
Reward at iter 417024: -200.0
Reward at iter 417280: -200.0
Reward at iter 417536: -200.0
Reward at iter 417792: -200.0
Reward at iter 418048: -200.0
Reward at iter 418304: -200.0
Reward at iter 418560: -200.0
Reward at iter 418816: -200.0
Reward at iter 419072: -200.0
Reward at iter 419328: -200.0
Reward at iter 419584: -200.0
Reward at iter 419840: -200.0
Reward at iter 420096: -200.0
Reward at iter 420352: -200.0
Reward at iter 420608: -200.0
Reward at iter 420864: -200.0
Reward at iter 421120: -200.0
Reward at iter 421376: -200.0
Reward at iter 421632: -200.0
Reward at iter 421888: -200.0
Reward at iter 422144: -200.0
Reward at iter 422400: -200.0
Reward at iter 422656: -200.0
Reward at iter 422912: -200.0
Reward at iter 423168: -200.0
Reward at iter 423424: -200.0
Reward at iter 423680: -200.0
Reward at iter 423936: -200.0
Reward at iter 424192: -200.0
Reward at iter 424448: -200.0
Reward at iter 424704: -200.0
Reward at iter 424960: -200.0
Reward at iter 425216: -200.0
Reward at iter 425472: -200.0
Reward at iter 425728: -200.0
Reward at iter 425984: -200.0
Reward at iter 426240: -200.0
Reward at iter 426496: -200.0
Reward at iter 426752: -200.0
Reward at iter 427008: -200.0
Reward at iter 427264: -200.0
Reward at iter 427520: -200.0
Reward at iter 427776: -200.0
Reward at iter 428032: -200.0
Reward at iter 428288: -200.0
Reward at iter 428544: -200.0
Reward at iter 428800: -200.0
Reward at iter 429056: -200.0
Reward at iter 429312: -200.0
Reward at iter 429568: -200.0
Reward at iter 429824: -200.0
Reward at iter 430080: -200.0
Reward at iter 430336: -200.0
Reward at iter 430592: -200.0
Reward at iter 430848: -200.0
Reward at iter 431104: -200.0
Reward at iter 431360: -200.0
Reward at iter 431616: -200.0
Reward at iter 431872: -200.0
Reward at iter 432128: -200.0
Reward at iter 432384: -200.0
Reward at iter 432640: -200.0
Reward at iter 432896: -200.0
Reward at iter 433152: -200.0
Reward at iter 433408: -200.0
Reward at iter 433664: -200.0
Reward at iter 433920: -200.0
Reward at iter 434176: -200.0
Reward at iter 434432: -200.0
Reward at iter 434688: -200.0
Reward at iter 434944: -200.0
Reward at iter 435200: -200.0
Reward at iter 435456: -200.0
Reward at iter 435712: -200.0
Reward at iter 435968: -200.0
Reward at iter 436224: -200.0
Reward at iter 436480: -200.0
Reward at iter 436736: -200.0
Reward at iter 436992: -200.0
Reward at iter 437248: -200.0
Reward at iter 437504: -200.0
Reward at iter 437760: -200.0
Reward at iter 438016: -200.0
Reward at iter 438272: -200.0
Reward at iter 438528: -200.0
Reward at iter 438784: -200.0
Reward at iter 439040: -200.0
Reward at iter 439296: -200.0
Reward at iter 439552: -200.0
Reward at iter 439808: -200.0
Reward at iter 440064: -200.0
Reward at iter 440320: -200.0
Reward at iter 440576: -200.0
Reward at iter 440832: -200.0
Reward at iter 441088: -200.0
Reward at iter 441344: -200.0
Reward at iter 441600: -200.0
Reward at iter 441856: -200.0
Reward at iter 442112: -200.0
Reward at iter 442368: -200.0
Reward at iter 442624: -200.0
Reward at iter 442880: -200.0
Reward at iter 443136: -200.0
Reward at iter 443392: -200.0
Reward at iter 443648: -200.0
Reward at iter 443904: -200.0
Reward at iter 444160: -200.0
Reward at iter 444416: -200.0
Reward at iter 444672: -200.0
Reward at iter 444928: -200.0
Reward at iter 445184: -200.0
Reward at iter 445440: -200.0
Reward at iter 445696: -200.0
Reward at iter 445952: -200.0
Reward at iter 446208: -200.0
Reward at iter 446464: -200.0
Reward at iter 446720: -200.0
Reward at iter 446976: -200.0
Reward at iter 447232: -200.0
Reward at iter 447488: -200.0
Reward at iter 447744: -200.0
Reward at iter 448000: -200.0
Reward at iter 448256: -200.0
Reward at iter 448512: -200.0
Reward at iter 448768: -200.0
Reward at iter 449024: -200.0
Reward at iter 449280: -200.0
Reward at iter 449536: -200.0
Reward at iter 449792: -200.0
Reward at iter 450048: -200.0
Reward at iter 450304: -200.0
Reward at iter 450560: -200.0
Reward at iter 450816: -200.0
Reward at iter 451072: -200.0
Reward at iter 451328: -200.0
Reward at iter 451584: -200.0
Reward at iter 451840: -200.0
Reward at iter 452096: -200.0
Reward at iter 452352: -200.0
Reward at iter 452608: -200.0
Reward at iter 452864: -200.0
Reward at iter 453120: -200.0
Reward at iter 453376: -200.0
Reward at iter 453632: -200.0
Reward at iter 453888: -200.0
Reward at iter 454144: -200.0
Reward at iter 454400: -200.0
Reward at iter 454656: -200.0
Reward at iter 454912: -200.0
Reward at iter 455168: -200.0
Reward at iter 455424: -200.0
Reward at iter 455680: -200.0
Reward at iter 455936: -200.0
Reward at iter 456192: -200.0
Reward at iter 456448: -200.0
Reward at iter 456704: -200.0
Reward at iter 456960: -200.0
Reward at iter 457216: -200.0
Reward at iter 457472: -200.0
Reward at iter 457728: -200.0
Reward at iter 457984: -200.0
Reward at iter 458240: -200.0
Reward at iter 458496: -200.0
Reward at iter 458752: -200.0
Reward at iter 459008: -200.0
Reward at iter 459264: -200.0
Reward at iter 459520: -200.0
Reward at iter 459776: -200.0
Reward at iter 460032: -200.0
Reward at iter 460288: -200.0
Reward at iter 460544: -200.0
Reward at iter 460800: -200.0
Reward at iter 461056: -200.0
Reward at iter 461312: -200.0
Reward at iter 461568: -200.0
Reward at iter 461824: -200.0
Reward at iter 462080: -200.0
Reward at iter 462336: -200.0
Reward at iter 462592: -200.0
Reward at iter 462848: -200.0
Reward at iter 463104: -200.0
Reward at iter 463360: -200.0
Reward at iter 463616: -200.0
Reward at iter 463872: -200.0
Reward at iter 464128: -200.0
Reward at iter 464384: -200.0
Reward at iter 464640: -200.0
Reward at iter 464896: -200.0
Reward at iter 465152: -200.0
Reward at iter 465408: -200.0
Reward at iter 465664: -200.0
Reward at iter 465920: -200.0
Reward at iter 466176: -200.0
Reward at iter 466432: -200.0
Reward at iter 466688: -200.0
Reward at iter 466944: -200.0
Reward at iter 467200: -200.0
Reward at iter 467456: -200.0
Reward at iter 467712: -200.0
Reward at iter 467968: -200.0
Reward at iter 468224: -200.0
Reward at iter 468480: -200.0
Reward at iter 468736: -200.0
Reward at iter 468992: -200.0
Reward at iter 469248: -200.0
Reward at iter 469504: -200.0
Reward at iter 469760: -200.0
Reward at iter 470016: -200.0
Reward at iter 470272: -200.0
Reward at iter 470528: -200.0
Reward at iter 470784: -200.0
Reward at iter 471040: -200.0
Reward at iter 471296: -200.0
Reward at iter 471552: -200.0
Reward at iter 471808: -200.0
Reward at iter 472064: -200.0
Reward at iter 472320: -200.0
Reward at iter 472576: -200.0
Reward at iter 472832: -200.0
Reward at iter 473088: -200.0
Reward at iter 473344: -200.0
Reward at iter 473600: -200.0
Reward at iter 473856: -200.0
Reward at iter 474112: -200.0
Reward at iter 474368: -200.0
Reward at iter 474624: -200.0
Reward at iter 474880: -200.0
Reward at iter 475136: -200.0
Reward at iter 475392: -200.0
Reward at iter 475648: -200.0
Reward at iter 475904: -200.0
Reward at iter 476160: -200.0
