No devices were found
Reward at iter 1674752: -200.0
Reward at iter 1675008: -200.0
Reward at iter 1675264: -200.0
Reward at iter 1675520: -200.0
Reward at iter 1675776: -200.0
Reward at iter 1676032: -200.0
Reward at iter 1676288: -200.0
Reward at iter 1676544: -200.0
Reward at iter 1676800: -200.0
Reward at iter 1677056: -200.0
Reward at iter 1677312: -200.0
Reward at iter 1677568: -200.0
Reward at iter 1677824: -200.0
Reward at iter 1678080: -200.0
Reward at iter 1678336: -200.0
Reward at iter 1678592: -200.0
Reward at iter 1678848: -200.0
Reward at iter 1679104: -200.0
Reward at iter 1679360: -200.0
Reward at iter 1679616: -200.0
Reward at iter 1679872: -200.0
Reward at iter 1680128: -200.0
Reward at iter 1680384: -200.0
Reward at iter 1680640: -200.0
Reward at iter 1680896: -200.0
Reward at iter 1681152: -200.0
Reward at iter 1681408: -200.0
Reward at iter 1681664: -200.0
Reward at iter 1681920: -200.0
Reward at iter 1682176: -200.0
Reward at iter 1682432: -200.0
Reward at iter 1682688: -200.0
Reward at iter 1682944: -200.0
Reward at iter 1683200: -200.0
Reward at iter 1683456: -200.0
Reward at iter 1683712: -200.0
Reward at iter 1683968: -200.0
Reward at iter 1684224: -200.0
Reward at iter 1684480: -200.0
Reward at iter 1684736: -200.0
Reward at iter 1684992: -200.0
Reward at iter 1685248: -200.0
Reward at iter 1685504: -200.0
Reward at iter 1685760: -200.0
Reward at iter 1686016: -200.0
Reward at iter 1686272: -200.0
Reward at iter 1686528: -200.0
Reward at iter 1686784: -200.0
Reward at iter 1687040: -200.0
Reward at iter 1687296: -200.0
Reward at iter 1687552: -200.0
Reward at iter 1687808: -200.0
Reward at iter 1688064: -200.0
Reward at iter 1688320: -200.0
Reward at iter 1688576: -200.0
Reward at iter 1688832: -200.0
Reward at iter 1689088: -200.0
Reward at iter 1689344: -200.0
Reward at iter 1689600: -200.0
Reward at iter 1689856: -200.0
Reward at iter 1690112: -200.0
Reward at iter 1690368: -200.0
Reward at iter 1690624: -200.0
Reward at iter 1690880: -200.0
Reward at iter 1691136: -200.0
Reward at iter 1691392: -200.0
Reward at iter 1691648: -200.0
Reward at iter 1691904: -200.0
Reward at iter 1692160: -200.0
Reward at iter 1692416: -200.0
Reward at iter 1692672: -200.0
Reward at iter 1692928: -200.0
Reward at iter 1693184: -200.0
Reward at iter 1693440: -200.0
Reward at iter 1693696: -200.0
Reward at iter 1693952: -200.0
Reward at iter 1694208: -200.0
Reward at iter 1694464: -200.0
Reward at iter 1694720: -200.0
Reward at iter 1694976: -200.0
Reward at iter 1695232: -200.0
Reward at iter 1695488: -200.0
Reward at iter 1695744: -200.0
Reward at iter 1696000: -200.0
Reward at iter 1696256: -200.0
Reward at iter 1696512: -200.0
Reward at iter 1696768: -200.0
Reward at iter 1697024: -200.0
Reward at iter 1697280: -200.0
Reward at iter 1697536: -200.0
Reward at iter 1697792: -200.0
Reward at iter 1698048: -200.0
Reward at iter 1698304: -200.0
Reward at iter 1698560: -200.0
Reward at iter 1698816: -200.0
Reward at iter 1699072: -200.0
Reward at iter 1699328: -200.0
Reward at iter 1699584: -200.0
Reward at iter 1699840: -200.0
Reward at iter 1700096: -200.0
Reward at iter 1700352: -200.0
Reward at iter 1700608: -200.0
Reward at iter 1700864: -200.0
Reward at iter 1701120: -200.0
Reward at iter 1701376: -200.0
Reward at iter 1701632: -200.0
Reward at iter 1701888: -200.0
Reward at iter 1702144: -200.0
Reward at iter 1702400: -200.0
Reward at iter 1702656: -200.0
Reward at iter 1702912: -200.0
Reward at iter 1703168: -200.0
Reward at iter 1703424: -200.0
Reward at iter 1703680: -200.0
Reward at iter 1703936: -200.0
Reward at iter 1704192: -200.0
Reward at iter 1704448: -200.0
Reward at iter 1704704: -200.0
Reward at iter 1704960: -200.0
Reward at iter 1705216: -200.0
Reward at iter 1705472: -200.0
Reward at iter 1705728: -200.0
Reward at iter 1705984: -200.0
Reward at iter 1706240: -200.0
Reward at iter 1706496: -200.0
Reward at iter 1706752: -200.0
Reward at iter 1707008: -200.0
Reward at iter 1707264: -200.0
Reward at iter 1707520: -200.0
Reward at iter 1707776: -200.0
Reward at iter 1708032: -200.0
Reward at iter 1708288: -200.0
Reward at iter 1708544: -200.0
Reward at iter 1708800: -200.0
Reward at iter 1709056: -200.0
Reward at iter 1709312: -200.0
Reward at iter 1709568: -200.0
Reward at iter 1709824: -200.0
Reward at iter 1710080: -200.0
Reward at iter 1710336: -200.0
Reward at iter 1710592: -200.0
Reward at iter 1710848: -200.0
Reward at iter 1711104: -200.0
Reward at iter 1711360: -200.0
Reward at iter 1711616: -200.0
Reward at iter 1711872: -200.0
Reward at iter 1712128: -200.0
Reward at iter 1712384: -200.0
Reward at iter 1712640: -200.0
Reward at iter 1712896: -200.0
Reward at iter 1713152: -200.0
Reward at iter 1713408: -200.0
Reward at iter 1713664: -200.0
Reward at iter 1713920: -200.0
Reward at iter 1714176: -200.0
Reward at iter 1714432: -200.0
Reward at iter 1714688: -200.0
Reward at iter 1714944: -200.0
Reward at iter 1715200: -200.0
Reward at iter 1715456: -200.0
Reward at iter 1715712: -200.0
Reward at iter 1715968: -200.0
Reward at iter 1716224: -200.0
Reward at iter 1716480: -200.0
Reward at iter 1716736: -200.0
Reward at iter 1716992: -200.0
Reward at iter 1717248: -200.0
Reward at iter 1717504: -200.0
Reward at iter 1717760: -200.0
Reward at iter 1718016: -200.0
Reward at iter 1718272: -200.0
Reward at iter 1718528: -200.0
Reward at iter 1718784: -200.0
Reward at iter 1719040: -200.0
Reward at iter 1719296: -200.0
Reward at iter 1719552: -200.0
Reward at iter 1719808: -200.0
Reward at iter 1720064: -200.0
Reward at iter 1720320: -200.0
Reward at iter 1720576: -200.0
Reward at iter 1720832: -200.0
Reward at iter 1721088: -200.0
Reward at iter 1721344: -200.0
Reward at iter 1721600: -200.0
Reward at iter 1721856: -200.0
Reward at iter 1722112: -200.0
Reward at iter 1722368: -200.0
Reward at iter 1722624: -200.0
Reward at iter 1722880: -200.0
Reward at iter 1723136: -200.0
Reward at iter 1723392: -200.0
Reward at iter 1723648: -200.0
Reward at iter 1723904: -200.0
Reward at iter 1724160: -200.0
Reward at iter 1724416: -200.0
Reward at iter 1724672: -200.0
Reward at iter 1724928: -200.0
Reward at iter 1725184: -200.0
Reward at iter 1725440: -200.0
Reward at iter 1725696: -200.0
Reward at iter 1725952: -200.0
Reward at iter 1726208: -200.0
Reward at iter 1726464: -200.0
Reward at iter 1726720: -200.0
Reward at iter 1726976: -200.0
Reward at iter 1727232: -200.0
Reward at iter 1727488: -200.0
Reward at iter 1727744: -200.0
Reward at iter 1728000: -200.0
Reward at iter 1728256: -200.0
Reward at iter 1728512: -200.0
Reward at iter 1728768: -200.0
Reward at iter 1729024: -200.0
Reward at iter 1729280: -200.0
Reward at iter 1729536: -200.0
Reward at iter 1729792: -200.0
Reward at iter 1730048: -200.0
Reward at iter 1730304: -200.0
Reward at iter 1730560: -200.0
Reward at iter 1730816: -200.0
Reward at iter 1731072: -200.0
Reward at iter 1731328: -200.0
Reward at iter 1731584: -200.0
Reward at iter 1731840: -200.0
Reward at iter 1732096: -200.0
Reward at iter 1732352: -200.0
Reward at iter 1732608: -200.0
Reward at iter 1732864: -200.0
Reward at iter 1733120: -200.0
Reward at iter 1733376: -200.0
Reward at iter 1733632: -200.0
Reward at iter 1733888: -200.0
Reward at iter 1734144: -200.0
Reward at iter 1734400: -200.0
Reward at iter 1734656: -200.0
Reward at iter 1734912: -200.0
Reward at iter 1735168: -200.0
Reward at iter 1735424: -200.0
Reward at iter 1735680: -200.0
Reward at iter 1735936: -200.0
Reward at iter 1736192: -200.0
Reward at iter 1736448: -200.0
Reward at iter 1736704: -200.0
Reward at iter 1736960: -200.0
Reward at iter 1737216: -200.0
Reward at iter 1737472: -200.0
Reward at iter 1737728: -200.0
Reward at iter 1737984: -200.0
Reward at iter 1738240: -200.0
Reward at iter 1738496: -200.0
Reward at iter 1738752: -200.0
Reward at iter 1739008: -200.0
Reward at iter 1739264: -200.0
Reward at iter 1739520: -200.0
Reward at iter 1739776: -200.0
Reward at iter 1740032: -200.0
Reward at iter 1740288: -200.0
Reward at iter 1740544: -200.0
Reward at iter 1740800: -200.0
Reward at iter 1741056: -200.0
Reward at iter 1741312: -200.0
Reward at iter 1741568: -200.0
Reward at iter 1741824: -200.0
Reward at iter 1742080: -200.0
Reward at iter 1742336: -200.0
Reward at iter 1742592: -200.0
Reward at iter 1742848: -200.0
Reward at iter 1743104: -200.0
Reward at iter 1743360: -200.0
Reward at iter 1743616: -200.0
Reward at iter 1743872: -200.0
Reward at iter 1744128: -200.0
Reward at iter 1744384: -200.0
Reward at iter 1744640: -200.0
Reward at iter 1744896: -200.0
Reward at iter 1745152: -200.0
Reward at iter 1745408: -200.0
Reward at iter 1745664: -200.0
Reward at iter 1745920: -200.0
Reward at iter 1746176: -200.0
Reward at iter 1746432: -200.0
Reward at iter 1746688: -200.0
Reward at iter 1746944: -200.0
Reward at iter 1747200: -200.0
Reward at iter 1747456: -200.0
Reward at iter 1747712: -200.0
Reward at iter 1747968: -200.0
Reward at iter 1748224: -200.0
Reward at iter 1748480: -200.0
Reward at iter 1748736: -200.0
Reward at iter 1748992: -200.0
Reward at iter 1749248: -200.0
Reward at iter 1749504: -200.0
Reward at iter 1749760: -200.0
Reward at iter 1750016: -200.0
Reward at iter 1750272: -200.0
Reward at iter 1750528: -200.0
Reward at iter 1750784: -200.0
Reward at iter 1751040: -200.0
Reward at iter 1751296: -200.0
Reward at iter 1751552: -200.0
Reward at iter 1751808: -200.0
Reward at iter 1752064: -200.0
Reward at iter 1752320: -200.0
Reward at iter 1752576: -200.0
Reward at iter 1752832: -200.0
Reward at iter 1753088: -200.0
Reward at iter 1753344: -200.0
Reward at iter 1753600: -200.0
Reward at iter 1753856: -200.0
Reward at iter 1754112: -200.0
Reward at iter 1754368: -200.0
Reward at iter 1754624: -200.0
Reward at iter 1754880: -200.0
Reward at iter 1755136: -200.0
Reward at iter 1755392: -200.0
Reward at iter 1755648: -200.0
Reward at iter 1755904: -200.0
Reward at iter 1756160: -200.0
Reward at iter 1756416: -200.0
Reward at iter 1756672: -200.0
Reward at iter 1756928: -200.0
Reward at iter 1757184: -200.0
Reward at iter 1757440: -200.0
Reward at iter 1757696: -200.0
Reward at iter 1757952: -200.0
Reward at iter 1758208: -200.0
Reward at iter 1758464: -200.0
Reward at iter 1758720: -200.0
Reward at iter 1758976: -200.0
Reward at iter 1759232: -200.0
Reward at iter 1759488: -200.0
Reward at iter 1759744: -200.0
Reward at iter 1760000: -200.0
Reward at iter 1760256: -200.0
Reward at iter 1760512: -200.0
Reward at iter 1760768: -200.0
Reward at iter 1761024: -200.0
Reward at iter 1761280: -200.0
Reward at iter 1761536: -200.0
Reward at iter 1761792: -200.0
Reward at iter 1762048: -200.0
Reward at iter 1762304: -200.0
Reward at iter 1762560: -200.0
Reward at iter 1762816: -200.0
Reward at iter 1763072: -200.0
Reward at iter 1763328: -200.0
Reward at iter 1763584: -200.0
Reward at iter 1763840: -200.0
Reward at iter 1764096: -200.0
Reward at iter 1764352: -200.0
Reward at iter 1764608: -200.0
Reward at iter 1764864: -200.0
Reward at iter 1765120: -200.0
Reward at iter 1765376: -200.0
Reward at iter 1765632: -200.0
Reward at iter 1765888: -200.0
Reward at iter 1766144: -200.0
Reward at iter 1766400: -200.0
Reward at iter 1766656: -200.0
Reward at iter 1766912: -200.0
Reward at iter 1767168: -200.0
Reward at iter 1767424: -200.0
Reward at iter 1767680: -200.0
Reward at iter 1767936: -200.0
Reward at iter 1768192: -200.0
Reward at iter 1768448: -200.0
Reward at iter 1768704: -200.0
Reward at iter 1768960: -200.0
Reward at iter 1769216: -200.0
Reward at iter 1769472: -200.0
Reward at iter 1769728: -200.0
Reward at iter 1769984: -200.0
Reward at iter 1770240: -200.0
Reward at iter 1770496: -200.0
Reward at iter 1770752: -200.0
Reward at iter 1771008: -200.0
Reward at iter 1771264: -200.0
Reward at iter 1771520: -200.0
Reward at iter 1771776: -200.0
Reward at iter 1772032: -200.0
Reward at iter 1772288: -200.0
Reward at iter 1772544: -200.0
Reward at iter 1772800: -200.0
Reward at iter 1773056: -200.0
Reward at iter 1773312: -200.0
Reward at iter 1773568: -200.0
Reward at iter 1773824: -200.0
Reward at iter 1774080: -200.0
Reward at iter 1774336: -200.0
Reward at iter 1774592: -200.0
Reward at iter 1774848: -200.0
Reward at iter 1775104: -200.0
Reward at iter 1775360: -200.0
Reward at iter 1775616: -200.0
Reward at iter 1775872: -200.0
Reward at iter 1776128: -200.0
Reward at iter 1776384: -200.0
Reward at iter 1776640: -200.0
Reward at iter 1776896: -200.0
Reward at iter 1777152: -200.0
Reward at iter 1777408: -200.0
Reward at iter 1777664: -200.0
Reward at iter 1777920: -200.0
Reward at iter 1778176: -200.0
Reward at iter 1778432: -200.0
Reward at iter 1778688: -200.0
Reward at iter 1778944: -200.0
Reward at iter 1779200: -200.0
Reward at iter 1779456: -200.0
Reward at iter 1779712: -200.0
Reward at iter 1779968: -200.0
Reward at iter 1780224: -200.0
Reward at iter 1780480: -200.0
Reward at iter 1780736: -200.0
Reward at iter 1780992: -200.0
Reward at iter 1781248: -200.0
Reward at iter 1781504: -200.0
Reward at iter 1781760: -200.0
Reward at iter 1782016: -200.0
Reward at iter 1782272: -200.0
Reward at iter 1782528: -200.0
Reward at iter 1782784: -200.0
Reward at iter 1783040: -200.0
Reward at iter 1783296: -200.0
Reward at iter 1783552: -200.0
Reward at iter 1783808: -200.0
Reward at iter 1784064: -200.0
Reward at iter 1784320: -200.0
Reward at iter 1784576: -200.0
Reward at iter 1784832: -200.0
Reward at iter 1785088: -200.0
Reward at iter 1785344: -200.0
Reward at iter 1785600: -200.0
Reward at iter 1785856: -200.0
Reward at iter 1786112: -200.0
Reward at iter 1786368: -200.0
Reward at iter 1786624: -200.0
Reward at iter 1786880: -200.0
Reward at iter 1787136: -200.0
Reward at iter 1787392: -200.0
Reward at iter 1787648: -200.0
Reward at iter 1787904: -200.0
Reward at iter 1788160: -200.0
Reward at iter 1788416: -200.0
Reward at iter 1788672: -200.0
Reward at iter 1788928: -200.0
Reward at iter 1789184: -200.0
Reward at iter 1789440: -200.0
Reward at iter 1789696: -200.0
Reward at iter 1789952: -200.0
Reward at iter 1790208: -200.0
Reward at iter 1790464: -200.0
Reward at iter 1790720: -200.0
Reward at iter 1790976: -200.0
Reward at iter 1791232: -200.0
Reward at iter 1791488: -200.0
Reward at iter 1791744: -200.0
Reward at iter 1792000: -200.0
Reward at iter 1792256: -200.0
Reward at iter 1792512: -200.0
Reward at iter 1792768: -200.0
Reward at iter 1793024: -200.0
Reward at iter 1793280: -200.0
Reward at iter 1793536: -200.0
Reward at iter 1793792: -200.0
Reward at iter 1794048: -200.0
Reward at iter 1794304: -200.0
Reward at iter 1794560: -200.0
Reward at iter 1794816: -200.0
Reward at iter 1795072: -200.0
Reward at iter 1795328: -200.0
Reward at iter 1795584: -200.0
Reward at iter 1795840: -200.0
Reward at iter 1796096: -200.0
Reward at iter 1796352: -200.0
Reward at iter 1796608: -200.0
Reward at iter 1796864: -200.0
Reward at iter 1797120: -200.0
Reward at iter 1797376: -200.0
Reward at iter 1797632: -200.0
Reward at iter 1797888: -200.0
Reward at iter 1798144: -200.0
Reward at iter 1798400: -200.0
Reward at iter 1798656: -200.0
Reward at iter 1798912: -200.0
Reward at iter 1799168: -200.0
Reward at iter 1799424: -200.0
Reward at iter 1799680: -200.0
Reward at iter 1799936: -200.0
Reward at iter 1800192: -200.0
Reward at iter 1800448: -200.0
Reward at iter 1800704: -200.0
Reward at iter 1800960: -200.0
Reward at iter 1801216: -200.0
Reward at iter 1801472: -200.0
Reward at iter 1801728: -200.0
Reward at iter 1801984: -200.0
Reward at iter 1802240: -200.0
Reward at iter 1802496: -200.0
Reward at iter 1802752: -200.0
Reward at iter 1803008: -200.0
Reward at iter 1803264: -200.0
Reward at iter 1803520: -200.0
Reward at iter 1803776: -200.0
Reward at iter 1804032: -200.0
Reward at iter 1804288: -200.0
Reward at iter 1804544: -200.0
Reward at iter 1804800: -200.0
Reward at iter 1805056: -200.0
Reward at iter 1805312: -200.0
Reward at iter 1805568: -200.0
Reward at iter 1805824: -200.0
Reward at iter 1806080: -200.0
Reward at iter 1806336: -200.0
Reward at iter 1806592: -200.0
Reward at iter 1806848: -200.0
Reward at iter 1807104: -200.0
Reward at iter 1807360: -200.0
Reward at iter 1807616: -200.0
Reward at iter 1807872: -200.0
Reward at iter 1808128: -200.0
Reward at iter 1808384: -200.0
Reward at iter 1808640: -200.0
Reward at iter 1808896: -200.0
Reward at iter 1809152: -200.0
Reward at iter 1809408: -200.0
Reward at iter 1809664: -200.0
Reward at iter 1809920: -200.0
Reward at iter 1810176: -200.0
Reward at iter 1810432: -200.0
Reward at iter 1810688: -200.0
Reward at iter 1810944: -200.0
Reward at iter 1811200: -200.0
Reward at iter 1811456: -200.0
Reward at iter 1811712: -200.0
Reward at iter 1811968: -200.0
Reward at iter 1812224: -200.0
Reward at iter 1812480: -200.0
Reward at iter 1812736: -200.0
Reward at iter 1812992: -200.0
Reward at iter 1813248: -200.0
Reward at iter 1813504: -200.0
Reward at iter 1813760: -200.0
Reward at iter 1814016: -200.0
Reward at iter 1814272: -200.0
Reward at iter 1814528: -200.0
Reward at iter 1814784: -200.0
Reward at iter 1815040: -200.0
Reward at iter 1815296: -200.0
Reward at iter 1815552: -200.0
Reward at iter 1815808: -200.0
Reward at iter 1816064: -200.0
Reward at iter 1816320: -200.0
Reward at iter 1816576: -200.0
Reward at iter 1816832: -200.0
Reward at iter 1817088: -200.0
Reward at iter 1817344: -200.0
Reward at iter 1817600: -200.0
Reward at iter 1817856: -200.0
Reward at iter 1818112: -200.0
Reward at iter 1818368: -200.0
Reward at iter 1818624: -200.0
Reward at iter 1818880: -200.0
Reward at iter 1819136: -200.0
Reward at iter 1819392: -200.0
Reward at iter 1819648: -200.0
Reward at iter 1819904: -200.0
Reward at iter 1820160: -200.0
Reward at iter 1820416: -200.0
Reward at iter 1820672: -200.0
Reward at iter 1820928: -200.0
Reward at iter 1821184: -200.0
Reward at iter 1821440: -200.0
Reward at iter 1821696: -200.0
Reward at iter 1821952: -200.0
Reward at iter 1822208: -200.0
Reward at iter 1822464: -200.0
Reward at iter 1822720: -200.0
Reward at iter 1822976: -200.0
Reward at iter 1823232: -200.0
Reward at iter 1823488: -200.0
Reward at iter 1823744: -200.0
Reward at iter 1824000: -200.0
Reward at iter 1824256: -200.0
Reward at iter 1824512: -200.0
Reward at iter 1824768: -200.0
Reward at iter 1825024: -200.0
Reward at iter 1825280: -200.0
Reward at iter 1825536: -200.0
Reward at iter 1825792: -200.0
Reward at iter 1826048: -200.0
Reward at iter 1826304: -200.0
Reward at iter 1826560: -200.0
Reward at iter 1826816: -200.0
Reward at iter 1827072: -200.0
Reward at iter 1827328: -200.0
Reward at iter 1827584: -200.0
Reward at iter 1827840: -200.0
Reward at iter 1828096: -200.0
Reward at iter 1828352: -200.0
Reward at iter 1828608: -200.0
Reward at iter 1828864: -200.0
Reward at iter 1829120: -200.0
Reward at iter 1829376: -200.0
Reward at iter 1829632: -200.0
Reward at iter 1829888: -200.0
Reward at iter 1830144: -200.0
Reward at iter 1830400: -200.0
Reward at iter 1830656: -200.0
Reward at iter 1830912: -200.0
Reward at iter 1831168: -200.0
Reward at iter 1831424: -200.0
Reward at iter 1831680: -200.0
Reward at iter 1831936: -200.0
Reward at iter 1832192: -200.0
Reward at iter 1832448: -200.0
Reward at iter 1832704: -200.0
Reward at iter 1832960: -200.0
Reward at iter 1833216: -200.0
Reward at iter 1833472: -200.0
Reward at iter 1833728: -200.0
Reward at iter 1833984: -200.0
Reward at iter 1834240: -200.0
Reward at iter 1834496: -200.0
Reward at iter 1834752: -200.0
Reward at iter 1835008: -200.0
Reward at iter 1835264: -200.0
Reward at iter 1835520: -200.0
Reward at iter 1835776: -200.0
Reward at iter 1836032: -200.0
Reward at iter 1836288: -200.0
Reward at iter 1836544: -200.0
Reward at iter 1836800: -200.0
Reward at iter 1837056: -200.0
Reward at iter 1837312: -200.0
Reward at iter 1837568: -200.0
Reward at iter 1837824: -200.0
Reward at iter 1838080: -200.0
Reward at iter 1838336: -200.0
Reward at iter 1838592: -200.0
Reward at iter 1838848: -200.0
Reward at iter 1839104: -200.0
Reward at iter 1839360: -200.0
Reward at iter 1839616: -200.0
Reward at iter 1839872: -200.0
Reward at iter 1840128: -200.0
Reward at iter 1840384: -200.0
Reward at iter 1840640: -200.0
Reward at iter 1840896: -200.0
Reward at iter 1841152: -200.0
Reward at iter 1841408: -200.0
Reward at iter 1841664: -200.0
Reward at iter 1841920: -200.0
Reward at iter 1842176: -200.0
Reward at iter 1842432: -200.0
Reward at iter 1842688: -200.0
Reward at iter 1842944: -200.0
Reward at iter 1843200: -200.0
Reward at iter 1843456: -200.0
Reward at iter 1843712: -200.0
Reward at iter 1843968: -200.0
Reward at iter 1844224: -200.0
Reward at iter 1844480: -200.0
Reward at iter 1844736: -200.0
Reward at iter 1844992: -200.0
Reward at iter 1845248: -200.0
Reward at iter 1845504: -200.0
Reward at iter 1845760: -200.0
Reward at iter 1846016: -200.0
Reward at iter 1846272: -200.0
Reward at iter 1846528: -200.0
Reward at iter 1846784: -200.0
Reward at iter 1847040: -200.0
Reward at iter 1847296: -200.0
Reward at iter 1847552: -200.0
Reward at iter 1847808: -200.0
Reward at iter 1848064: -200.0
Reward at iter 1848320: -200.0
Reward at iter 1848576: -200.0
Reward at iter 1848832: -200.0
Reward at iter 1849088: -200.0
Reward at iter 1849344: -200.0
Reward at iter 1849600: -200.0
Reward at iter 1849856: -200.0
Reward at iter 1850112: -200.0
Reward at iter 1850368: -200.0
Reward at iter 1850624: -200.0
Reward at iter 1850880: -200.0
Reward at iter 1851136: -200.0
Reward at iter 1851392: -200.0
Reward at iter 1851648: -200.0
Reward at iter 1851904: -200.0
Reward at iter 1852160: -200.0
Reward at iter 1852416: -200.0
Reward at iter 1852672: -200.0
Reward at iter 1852928: -200.0
Reward at iter 1853184: -200.0
Reward at iter 1853440: -200.0
Reward at iter 1853696: -200.0
Reward at iter 1853952: -200.0
Reward at iter 1854208: -200.0
Reward at iter 1854464: -200.0
Reward at iter 1854720: -200.0
Reward at iter 1854976: -200.0
Reward at iter 1855232: -200.0
Reward at iter 1855488: -200.0
Reward at iter 1855744: -200.0
Reward at iter 1856000: -200.0
Reward at iter 1856256: -200.0
Reward at iter 1856512: -200.0
Reward at iter 1856768: -200.0
Reward at iter 1857024: -200.0
Reward at iter 1857280: -200.0
Reward at iter 1857536: -200.0
Reward at iter 1857792: -200.0
Reward at iter 1858048: -200.0
Reward at iter 1858304: -200.0
Reward at iter 1858560: -200.0
Reward at iter 1858816: -200.0
Reward at iter 1859072: -200.0
Reward at iter 1859328: -200.0
Reward at iter 1859584: -200.0
Reward at iter 1859840: -200.0
Reward at iter 1860096: -200.0
Reward at iter 1860352: -200.0
Reward at iter 1860608: -200.0
Reward at iter 1860864: -200.0
Reward at iter 1861120: -200.0
Reward at iter 1861376: -200.0
Reward at iter 1861632: -200.0
Reward at iter 1861888: -200.0
Reward at iter 1862144: -200.0
Reward at iter 1862400: -200.0
Reward at iter 1862656: -200.0
Reward at iter 1862912: -200.0
Reward at iter 1863168: -200.0
Reward at iter 1863424: -200.0
Reward at iter 1863680: -200.0
Reward at iter 1863936: -200.0
Reward at iter 1864192: -200.0
Reward at iter 1864448: -200.0
Reward at iter 1864704: -200.0
Reward at iter 1864960: -200.0
Reward at iter 1865216: -200.0
Reward at iter 1865472: -200.0
Reward at iter 1865728: -200.0
Reward at iter 1865984: -200.0
Reward at iter 1866240: -200.0
Reward at iter 1866496: -200.0
Reward at iter 1866752: -200.0
Reward at iter 1867008: -200.0
Reward at iter 1867264: -200.0
Reward at iter 1867520: -200.0
Reward at iter 1867776: -200.0
Reward at iter 1868032: -200.0
Reward at iter 1868288: -200.0
Reward at iter 1868544: -200.0
Reward at iter 1868800: -200.0
Reward at iter 1869056: -200.0
Reward at iter 1869312: -200.0
Reward at iter 1869568: -200.0
Reward at iter 1869824: -200.0
Reward at iter 1870080: -200.0
Reward at iter 1870336: -200.0
Reward at iter 1870592: -200.0
Reward at iter 1870848: -200.0
Reward at iter 1871104: -200.0
Reward at iter 1871360: -200.0
Reward at iter 1871616: -200.0
Reward at iter 1871872: -200.0
Reward at iter 1872128: -200.0
Reward at iter 1872384: -200.0
Reward at iter 1872640: -200.0
Reward at iter 1872896: -200.0
Reward at iter 1873152: -200.0
Reward at iter 1873408: -200.0
Reward at iter 1873664: -200.0
Reward at iter 1873920: -200.0
Reward at iter 1874176: -200.0
Reward at iter 1874432: -200.0
Reward at iter 1874688: -200.0
Reward at iter 1874944: -200.0
Reward at iter 1875200: -200.0
Reward at iter 1875456: -200.0
Reward at iter 1875712: -200.0
Reward at iter 1875968: -200.0
Reward at iter 1876224: -200.0
Reward at iter 1876480: -200.0
Reward at iter 1876736: -200.0
Reward at iter 1876992: -200.0
Reward at iter 1877248: -200.0
Reward at iter 1877504: -200.0
Reward at iter 1877760: -200.0
Reward at iter 1878016: -200.0
Reward at iter 1878272: -200.0
Reward at iter 1878528: -200.0
Reward at iter 1878784: -200.0
Reward at iter 1879040: -200.0
Reward at iter 1879296: -200.0
Reward at iter 1879552: -200.0
Reward at iter 1879808: -200.0
Reward at iter 1880064: -200.0
Reward at iter 1880320: -200.0
Reward at iter 1880576: -200.0
Reward at iter 1880832: -200.0
Reward at iter 1881088: -200.0
Reward at iter 1881344: -200.0
Reward at iter 1881600: -200.0
Reward at iter 1881856: -200.0
Reward at iter 1882112: -200.0
Reward at iter 1882368: -200.0
Reward at iter 1882624: -200.0
Reward at iter 1882880: -200.0
Reward at iter 1883136: -200.0
Reward at iter 1883392: -200.0
Reward at iter 1883648: -200.0
Reward at iter 1883904: -200.0
Reward at iter 1884160: -200.0
Reward at iter 1884416: -200.0
Reward at iter 1884672: -200.0
Reward at iter 1884928: -200.0
Reward at iter 1885184: -200.0
Reward at iter 1885440: -200.0
Reward at iter 1885696: -200.0
Reward at iter 1885952: -200.0
Reward at iter 1886208: -200.0
Reward at iter 1886464: -200.0
Reward at iter 1886720: -200.0
Reward at iter 1886976: -200.0
Reward at iter 1887232: -200.0
Reward at iter 1887488: -200.0
Reward at iter 1887744: -200.0
Reward at iter 1888000: -200.0
Reward at iter 1888256: -200.0
Reward at iter 1888512: -200.0
Reward at iter 1888768: -200.0
Reward at iter 1889024: -200.0
Reward at iter 1889280: -200.0
Reward at iter 1889536: -200.0
Reward at iter 1889792: -200.0
Reward at iter 1890048: -200.0
Reward at iter 1890304: -200.0
Reward at iter 1890560: -200.0
Reward at iter 1890816: -200.0
Reward at iter 1891072: -200.0
Reward at iter 1891328: -200.0
Reward at iter 1891584: -200.0
Reward at iter 1891840: -200.0
Reward at iter 1892096: -200.0
Reward at iter 1892352: -200.0
Reward at iter 1892608: -200.0
Reward at iter 1892864: -200.0
Reward at iter 1893120: -200.0
Reward at iter 1893376: -200.0
Reward at iter 1893632: -200.0
Reward at iter 1893888: -200.0
Reward at iter 1894144: -200.0
Reward at iter 1894400: -200.0
Reward at iter 1894656: -200.0
Reward at iter 1894912: -200.0
Reward at iter 1895168: -200.0
Reward at iter 1895424: -200.0
Reward at iter 1895680: -200.0
Reward at iter 1895936: -200.0
Reward at iter 1896192: -200.0
Reward at iter 1896448: -200.0
Reward at iter 1896704: -200.0
Reward at iter 1896960: -200.0
Reward at iter 1897216: -200.0
Reward at iter 1897472: -200.0
Reward at iter 1897728: -200.0
Reward at iter 1897984: -200.0
Reward at iter 1898240: -200.0
